gene,ko_l2_mean,ko_centroid_shift,mean_expr,frac_expr,rank,t0_tag
MAN2B1,0.0047484273,0.0026872705,0.0890511,0.08058394160583941,1062,t70d_RG
CRYAB,0.00471211,0.003842361,0.06627737,0.034744525547445254,1063,t70d_RG
SRRM4,0.0046904995,0.0038163955,0.11182482,0.07562043795620438,1064,t70d_RG
QPRT,0.004687161,0.00329408,0.06364963,0.05897810218978102,1065,t70d_RG
HHIP,0.0046868627,0.0030540635,0.086715326,0.07124087591240875,1066,t70d_RG
ENPP2,0.0046840776,0.0034719622,0.11007299,0.06948905109489051,1067,t70d_RG
KHDRBS3,0.00467001,0.0033232009,0.09313869,0.07562043795620438,1068,t70d_RG
ZDHHC7,0.004668095,0.0031584438,0.095766425,0.09021897810218978,1069,t70d_RG
FRAS1,0.004660952,0.0033794078,0.115036495,0.08029197080291971,1070,t70d_RG
KLHL29,0.0046600704,0.0036952856,0.1010219,0.0691970802919708,1071,t70d_RG
FOXO1,0.004655159,0.003224403,0.07970803,0.0581021897810219,1072,t70d_RG
PMP2,0.004645312,0.0036973788,0.082627736,0.027445255474452555,1073,t70d_RG
LRP10,0.004638998,0.0036303576,0.05693431,0.049635036496350364,1074,t70d_RG
SERPINB9,0.00463838,0.0035963927,0.12788321,0.03678832116788321,1075,t70d_RG
INPP4B,0.0046289554,0.0030547935,0.094306566,0.06394160583941606,1076,t70d_RG
VIT,0.0046252348,0.0038537616,0.049927007,0.030364963503649634,1077,t70d_RG
CDH18,0.004619006,0.00354454,0.111532845,0.03912408759124088,1078,t70d_RG
CALN1,0.0046124756,0.0036592793,0.070948906,0.049051094890510946,1079,t70d_RG
ABLIM1,0.0045906985,0.0033246363,0.11386862,0.08204379562043795,1080,t70d_RG
SCN3A,0.004589198,0.003559539,0.10919708,0.07094890510948905,1081,t70d_RG
COL24A1,0.0045882245,0.0036240215,0.06072993,0.042335766423357665,1082,t70d_RG
DNM3,0.0045825657,0.0032130838,0.11474453,0.0908029197080292,1083,t70d_RG
FIBIN,0.0045722984,0.0039235493,0.05839416,0.03240875912408759,1084,t70d_RG
PDZD4,0.004542813,0.0039123106,0.064525545,0.06072992700729927,1085,t70d_RG
ARHGAP24,0.0045208363,0.0030757391,0.077664234,0.059854014598540145,1086,t70d_RG
ZNF385B,0.0045110243,0.0036172604,0.049927007,0.042335766423357665,1087,t70d_RG
MIR646HG,0.0045079347,0.0028863214,0.10248175,0.07094890510948905,1088,t70d_RG
IRX3,0.004501413,0.003353951,0.060437955,0.04875912408759124,1089,t70d_RG
KCND2,0.0044807764,0.00335225,0.11007299,0.06948905109489051,1090,t70d_RG
GABRB2,0.0044801,0.0035833938,0.055182483,0.04437956204379562,1091,t70d_RG
PTPRT,0.00447602,0.002988621,0.09605839,0.04875912408759124,1092,t70d_RG
ETV3,0.0044698864,0.0028072067,0.079124086,0.06861313868613139,1093,t70d_RG
LINGO2,0.0044521294,0.00364381,0.08233577,0.04058394160583942,1094,t70d_RG
NTN4,0.0044317823,0.0035808187,0.075620435,0.058686131386861316,1095,t70d_RG
SIX5,0.0044175987,0.0034167983,0.055474453,0.05401459854014599,1096,t70d_RG
TRPC4,0.004414062,0.003266872,0.08379562,0.06394160583941606,1097,t70d_RG
SNAP91,0.004396715,0.0023616224,0.1710949,0.12642335766423357,1098,t70d_RG
PKN3,0.004366529,0.0027932234,0.07824817,0.0691970802919708,1099,t70d_RG
PYGB,0.004362911,0.0028402857,0.11357664,0.10277372262773722,1100,t70d_RG
TAL2,0.004362755,0.0035197674,0.037664235,0.031240875912408757,1101,t70d_RG
DEAF1,0.0043622837,0.0025310225,0.13489051,0.11386861313868613,1102,t70d_RG
FBXL18,0.004351356,0.0030861057,0.08613139,0.07678832116788321,1103,t70d_RG
SIX3,0.0043484545,0.0035520107,0.047883213,0.027737226277372264,1104,t70d_RG
NPTX2,0.004339034,0.0032682193,0.063357666,0.04467153284671533,1105,t70d_RG
CNTN5,0.0043359883,0.0030894112,0.15766424,0.06218978102189781,1106,t70d_RG
ST18,0.004332065,0.0037336298,0.049927007,0.03562043795620438,1107,t70d_RG
CERK,0.0043308614,0.0026341537,0.108029194,0.09401459854014599,1108,t70d_RG
PPP1R14C,0.0043302444,0.0035594287,0.071532845,0.043503649635036494,1109,t70d_RG
LPAR1,0.0043165335,0.0029705698,0.06715328,0.053722627737226275,1110,t70d_RG
HDAC2-AS2,0.0043110913,0.003402313,0.08963504,0.07124087591240875,1111,t70d_RG
ENTREP2,0.0042975442,0.0031802554,0.06686132,0.052262773722627734,1112,t70d_RG
ATOH8,0.004288413,0.0035688167,0.046423357,0.04262773722627737,1113,t70d_RG
FRZB,0.004283334,0.0036672757,0.040291972,0.02802919708029197,1114,t70d_RG
LSP1P4,0.0042805905,0.002971429,0.057518248,0.0545985401459854,1115,t70d_RG
ZNF544,0.00427316,0.0031971766,0.06569343,0.05927007299270073,1116,t70d_RG
GUCY1A1,0.0042662704,0.0028998924,0.070948906,0.05897810218978102,1117,t70d_RG
TNFAIP8L1,0.004256895,0.003258708,0.069489054,0.053138686131386864,1118,t70d_RG
PAX7,0.004256197,0.0035298162,0.04729927,0.02978102189781022,1119,t70d_RG
PLOD3,0.0042504733,0.0028390277,0.07649635,0.06773722627737226,1120,t70d_RG
GPC5,0.0042408155,0.002842636,0.13372263,0.062481751824817515,1121,t70d_RG
EXOC3,0.004237241,0.0026739975,0.081167884,0.07562043795620438,1122,t70d_RG
SLIT3-1,0.0041874056,0.0031771942,0.067445256,0.04554744525547445,1123,t70d_RG
H1-1,0.004177298,0.0030146372,0.070948906,0.058394160583941604,1124,t70d_RG
ASAH2B,0.0041671665,0.0029741055,0.06686132,0.06043795620437956,1125,t70d_RG
TLE2,0.004150057,0.0036005348,0.03649635,0.03328467153284671,1126,t70d_RG
ROBO3,0.0041382667,0.0031064046,0.049635038,0.0472992700729927,1127,t70d_RG
ARMC3,0.0041008326,0.003233563,0.06218978,0.043503649635036494,1128,t70d_RG
PRRG1,0.0040985136,0.003067765,0.06423358,0.05605839416058394,1129,t70d_RG
KIRREL2,0.0040940084,0.0034182682,0.046715327,0.031532846715328466,1130,t70d_RG
CDH13,0.0040934137,0.0029917506,0.063941605,0.051094890510948905,1131,t70d_RG
DLGAP2,0.0040932195,0.0033724073,0.045839418,0.037664233576642336,1132,t70d_RG
PCDH9-AS1,0.0040704403,0.003286159,0.041751824,0.036204379562043795,1133,t70d_RG
GRIN2B,0.004066959,0.0033374017,0.063357666,0.04437956204379562,1134,t70d_RG
H2BC6-AS1,0.0040566623,0.0032359075,0.07036497,0.04875912408759124,1135,t70d_RG
GDF10,0.004054598,0.003256533,0.048175182,0.03007299270072993,1136,t70d_RG
CLSTN2,0.0040260376,0.0031114998,0.06189781,0.049927007299270076,1137,t70d_RG
CIART,0.004024938,0.0026294186,0.063357666,0.05605839416058394,1138,t70d_RG
CIBAR1-DT,0.0040222467,0.0030090953,0.06627737,0.0581021897810219,1139,t70d_RG
AGPAT2,0.0040135756,0.0031048171,0.048759125,0.04788321167883212,1140,t70d_RG
DSCAM,0.004004293,0.0030875243,0.060145985,0.043795620437956206,1141,t70d_RG
EFS,0.0039878543,0.0028226257,0.0729927,0.06744525547445256,1142,t70d_RG
SP110,0.0039848243,0.003251535,0.05459854,0.046423357664233576,1143,t70d_RG
MT1F,0.0039752945,0.0031186233,0.042335767,0.038248175182481754,1144,t70d_RG
CCNT2-AS1,0.003974252,0.0031470254,0.07386861,0.06102189781021898,1145,t70d_RG
VAMP5,0.003970939,0.003482712,0.045255475,0.024525547445255473,1146,t70d_RG
ZNF793,0.003969942,0.0024393196,0.1059854,0.09605839416058394,1147,t70d_RG
NR4A2,0.0039676544,0.0027897486,0.06218978,0.055766423357664234,1148,t70d_RG
LINC02306,0.0039633564,0.0033311916,0.044963505,0.027737226277372264,1149,t70d_RG
RDM1,0.0039517437,0.0030626857,0.052262772,0.04817518248175182,1150,t70d_RG
KCNJ10,0.00394704,0.0030874454,0.05080292,0.044963503649635035,1151,t70d_RG
CEP120,0.003924679,0.0024248203,0.07678832,0.06773722627737226,1152,t70d_RG
NRP1,0.003904131,0.0028491889,0.08846715,0.06160583941605839,1153,t70d_RG
RAB40B,0.0038915274,0.002603374,0.07445256,0.07182481751824818,1154,t70d_RG
TENM3-AS1,0.0038849784,0.002520169,0.0729927,0.05635036496350365,1155,t70d_RG
PHF2,0.0038655826,0.0022263818,0.08963504,0.08321167883211679,1156,t70d_RG
CRYBG3,0.0038651926,0.0029564898,0.054014597,0.04583941605839416,1157,t70d_RG
LGR4,0.0038634837,0.0026266773,0.10715328,0.06510948905109488,1158,t70d_RG
SRC,0.0038573202,0.002757105,0.06510949,0.06072992700729927,1159,t70d_RG
LINC01090,0.0038436328,0.0025751963,0.05839416,0.049927007299270076,1160,t70d_RG
NXPH2,0.0038232477,0.0028149786,0.053138684,0.04408759124087591,1161,t70d_RG
SLC8A1-AS1,0.003811947,0.002739655,0.077080294,0.06160583941605839,1162,t70d_RG
KCTD13,0.003806168,0.0028403185,0.075620435,0.06656934306569343,1163,t70d_RG
GJA1,0.00379871,0.0029724038,0.0470073,0.036204379562043795,1164,t70d_RG
NEUROG1,0.0037839096,0.0031098737,0.03591241,0.0254014598540146,1165,t70d_RG
SLC25A21-1,0.003780615,0.0023076264,0.08583941,0.06014598540145986,1166,t70d_RG
GCC2-AS1,0.003771684,0.0028323713,0.06364963,0.04467153284671533,1167,t70d_RG
TPPP3,0.003769534,0.0029326072,0.054014597,0.03562043795620438,1168,t70d_RG
ITPR2,0.0037644235,0.0028352374,0.053138684,0.03708029197080292,1169,t70d_RG
PILRB,0.0037455556,0.0022930542,0.08,0.07153284671532846,1170,t70d_RG
HELT,0.0037200933,0.0032881808,0.027153285,0.015182481751824817,1171,t70d_RG
MTTP,0.003719311,0.002886233,0.03970803,0.036204379562043795,1172,t70d_RG
RRM2B,0.003700644,0.002590046,0.063357666,0.05751824817518248,1173,t70d_RG
MAB21L2,0.0036934735,0.003123496,0.03562044,0.026277372262773723,1174,t70d_RG
SDC4,0.0036892816,0.003022788,0.03649635,0.03445255474452555,1175,t70d_RG
PCSK2,0.0036792003,0.002831372,0.07824817,0.058394160583941604,1176,t70d_RG
MTUS2,0.003673842,0.0028641154,0.07416058,0.049927007299270076,1177,t70d_RG
NR3C2,0.0036571776,0.0028028404,0.045547444,0.032116788321167884,1178,t70d_RG
DHFR2,0.0036567715,0.002404671,0.06072993,0.057226277372262775,1179,t70d_RG
STARD13,0.003655151,0.002642128,0.0820438,0.061897810218978104,1180,t70d_RG
SULF1,0.003639223,0.003086698,0.058978103,0.02510948905109489,1181,t70d_RG
MFSD3,0.0036292407,0.0027407052,0.04846715,0.046423357664233576,1182,t70d_RG
HS3ST3A1,0.0036290123,0.0028641005,0.050218977,0.034744525547445254,1183,t70d_RG
RARB,0.0036022721,0.0025661455,0.056642335,0.042335766423357665,1184,t70d_RG
SSH1,0.0035987592,0.002284392,0.0729927,0.06744525547445256,1185,t70d_RG
LUZP2,0.0035977834,0.0025918558,0.07883212,0.0472992700729927,1186,t70d_RG
LHX5-AS1,0.003594973,0.0026665179,0.042627737,0.02948905109489051,1187,t70d_RG
LINC01103,0.0035900667,0.0029151232,0.03562044,0.031532846715328466,1188,t70d_RG
ZNF180,0.0035790158,0.0026432811,0.06481752,0.059854014598540145,1189,t70d_RG
CRHR2,0.003561556,0.002997155,0.030948905,0.028613138686131388,1190,t70d_RG
SLC27A6,0.0035174289,0.0027538696,0.044087593,0.03562043795620438,1191,t70d_RG
S100B,0.0034978993,0.0029564395,0.03941606,0.02510948905109489,1192,t70d_RG
ADAMTS19,0.0034897507,0.002493454,0.06481752,0.04613138686131387,1193,t70d_RG
CHRM3,0.0034836973,0.0026865895,0.062481754,0.049635036496350364,1194,t70d_RG
PCP4,0.0034801979,0.0027613968,0.040291972,0.0364963503649635,1195,t70d_RG
GRM1,0.003478913,0.002786524,0.05839416,0.03941605839416058,1196,t70d_RG
SAMD5,0.0034704695,0.0025035085,0.07883212,0.0508029197080292,1197,t70d_RG
GHR,0.0034701205,0.002385424,0.059854016,0.04,1198,t70d_RG
DIPK1C,0.00344601,0.0026589844,0.04321168,0.035036496350364967,1199,t70d_RG
RBM15,0.0034441103,0.0022756506,0.05839416,0.05401459854014599,1200,t70d_RG
LRRTM2,0.003439611,0.0025586202,0.060437955,0.055766423357664234,1201,t70d_RG
COL1A2,0.0034360045,0.0027710255,0.03941606,0.03299270072992701,1202,t70d_RG
PROX1,0.003433293,0.0026958226,0.041751824,0.03678832116788321,1203,t70d_RG
ARHGAP28,0.003431354,0.002414752,0.06919708,0.0545985401459854,1204,t70d_RG
IGSF21,0.003426205,0.0026941178,0.049051095,0.035036496350364967,1205,t70d_RG
HIGD1B,0.003417146,0.002384859,0.04350365,0.038832116788321165,1206,t70d_RG
ATP8A2,0.0034128432,0.0023369864,0.08175182,0.0691970802919708,1207,t70d_RG
IRX1,0.003412117,0.002677489,0.045839418,0.036204379562043795,1208,t70d_RG
TEX21P,0.0034115452,0.0025315415,0.051386863,0.04175182481751825,1209,t70d_RG
LINC01091,0.0033938456,0.0028924416,0.03649635,0.026569343065693432,1210,t70d_RG
RXRA,0.0033889548,0.0026220286,0.042335767,0.038832116788321165,1211,t70d_RG
FKBP15,0.0033745172,0.0020326204,0.07678832,0.06978102189781021,1212,t70d_RG
MAL2,0.0033658377,0.0025983222,0.052846715,0.04204379562043795,1213,t70d_RG
MSX2,0.0033502048,0.002735095,0.03620438,0.024817518248175182,1214,t70d_RG
AUNIP,0.0033473438,0.0024124726,0.05109489,0.04408759124087591,1215,t70d_RG
ALPK1,0.0033439673,0.0025262926,0.046423357,0.042335766423357665,1216,t70d_RG
PECR,0.0033120916,0.0022458488,0.05693431,0.05284671532846715,1217,t70d_RG
PANK2-AS1,0.0033082364,0.0021900367,0.048759125,0.04437956204379562,1218,t70d_RG
TMEM91,0.0032976603,0.002539998,0.041459855,0.03795620437956204,1219,t70d_RG
EGFR,0.0032972812,0.00242922,0.055182483,0.03328467153284671,1220,t70d_RG
TPD52L1,0.0032903338,0.0024430528,0.041751824,0.027737226277372264,1221,t70d_RG
GOLGA2P10,0.0032891107,0.0020928583,0.056350365,0.05021897810218978,1222,t70d_RG
PIK3R2,0.003278788,0.002022735,0.07620438,0.06481751824817518,1223,t70d_RG
NRN1,0.0032711565,0.0025684645,0.046423357,0.039708029197080295,1224,t70d_RG
NEUROD2,0.0032707872,0.0026714958,0.034452554,0.03182481751824817,1225,t70d_RG
PTCHD4,0.00325761,0.002158742,0.06861314,0.046423357664233576,1226,t70d_RG
NMNAT2,0.0032555135,0.0025273897,0.08175182,0.059854014598540145,1227,t70d_RG
CDKN1C,0.0032466757,0.002575598,0.06715328,0.03854014598540146,1228,t70d_RG
IL13RA2,0.003237987,0.0027398604,0.030072993,0.020437956204379562,1229,t70d_RG
CERS1,0.0032218057,0.0019632748,0.06861314,0.058394160583941604,1230,t70d_RG
DOCK2,0.0032148333,0.0018872309,0.051970802,0.040875912408759124,1231,t70d_RG
SP5,0.0032063487,0.0026274337,0.03620438,0.02978102189781022,1232,t70d_RG
LINC01505,0.00319707,0.002160245,0.07883212,0.053722627737226275,1233,t70d_RG
CLK2,0.0031952115,0.0018391114,0.058978103,0.055182481751824816,1234,t70d_RG
ADAMTS18,0.0031816275,0.0025245664,0.041459855,0.027445255474452555,1235,t70d_RG
SNCG,0.0031576627,0.0022674943,0.03649635,0.031240875912408757,1236,t70d_RG
APELA,0.0031486745,0.0026932333,0.02919708,0.020437956204379562,1237,t70d_RG
LMX1A,0.003144587,0.0026501077,0.03562044,0.013430656934306569,1238,t70d_RG
DOC2A,0.0031323503,0.0023687542,0.039124086,0.036204379562043795,1239,t70d_RG
WBP1L,0.003118762,0.0018803526,0.06627737,0.059854014598540145,1240,t70d_RG
RELN,0.0031149904,0.002299394,0.049051095,0.037664233576642336,1241,t70d_RG
PDE1C,0.0030756092,0.0022469761,0.053722627,0.03941605839416058,1242,t70d_RG
SLC35F3,0.0030678676,0.0024940772,0.044963505,0.03007299270072993,1243,t70d_RG
ABTB3,0.003065611,0.002080444,0.04321168,0.03562043795620438,1244,t70d_RG
CCDC170,0.0030536952,0.0020989764,0.047883213,0.03532846715328467,1245,t70d_RG
SLC25A19,0.0030523373,0.0019885378,0.042627737,0.039708029197080295,1246,t70d_RG
MITF,0.0030480796,0.002270879,0.04350365,0.03737226277372263,1247,t70d_RG
TST,0.0030349537,0.001897162,0.045839418,0.04321167883211679,1248,t70d_RG
ZSCAN32,0.0030254552,0.0022229713,0.039124086,0.03678832116788321,1249,t70d_RG
LGALS3,0.0030037249,0.0023603148,0.035328466,0.029197080291970802,1250,t70d_RG
EBF1,0.0029987034,0.0024377434,0.03708029,0.027445255474452555,1251,t70d_RG
ZNF257,0.002997809,0.0024544701,0.034744527,0.030364963503649634,1252,t70d_RG
CNOT11,0.0029912486,0.0020425357,0.057518248,0.053722627737226275,1253,t70d_RG
SLCO3A1,0.0029883524,0.0019911507,0.067445256,0.05343065693430657,1254,t70d_RG
COL25A1,0.0029837796,0.0019435842,0.052846715,0.03912408759124088,1255,t70d_RG
STK32B,0.0029792157,0.0022727288,0.042335767,0.030656934306569343,1256,t70d_RG
HIVEP3,0.0029599334,0.002276819,0.059854016,0.049927007299270076,1257,t70d_RG
DLL3,0.00295528,0.0024118945,0.05810219,0.0327007299270073,1258,t70d_RG
NRP2,0.0029526309,0.0023536575,0.042919707,0.03328467153284671,1259,t70d_RG
IL1RAPL2,0.0029455891,0.0023641558,0.031532846,0.021605839416058394,1260,t70d_RG
UNC79,0.0029445514,0.0018754676,0.0989781,0.06569343065693431,1261,t70d_RG
ANKRD33B,0.002942241,0.0019106092,0.061021898,0.042335766423357665,1262,t70d_RG
IFT70B,0.0029396252,0.0019776616,0.04379562,0.04175182481751825,1263,t70d_RG
CASC17,0.0029319,0.0024419741,0.031240877,0.024817518248175182,1264,t70d_RG
HAS2,0.0029288873,0.0024207467,0.04321168,0.026569343065693432,1265,t70d_RG
HSD17B7P2-1,0.002928788,0.0019805422,0.040583942,0.03737226277372263,1266,t70d_RG
MT-TL1,0.0029260125,0.0023786507,0.023357663,0.022773722627737226,1267,t70d_RG
CSNK1A1P1,0.0029103756,0.0024825973,0.030072993,0.028613138686131388,1268,t70d_RG
CA8,0.0029076212,0.0023712602,0.030948905,0.024817518248175182,1269,t70d_RG
MKRN2OS,0.0028984072,0.0020229095,0.04467153,0.04,1270,t70d_RG
SNIP1,0.0028922062,0.0015511272,0.053722627,0.049635036496350364,1271,t70d_RG
PAX8,0.002889912,0.0024621107,0.022773722,0.022481751824817518,1272,t70d_RG
PCAT1,0.0028898169,0.001845116,0.059562042,0.04,1273,t70d_RG
GALNTL6,0.002887116,0.002373719,0.041167885,0.0327007299270073,1274,t70d_RG
LINC01508,0.0028784347,0.0022850563,0.038832117,0.025693430656934305,1275,t70d_RG
LINC00276,0.002872071,0.0021917187,0.06189781,0.04321167883211679,1276,t70d_RG
PLXNA4,0.0028663338,0.0022580347,0.03562044,0.032116788321167884,1277,t70d_RG
SDCBP2,0.0028628986,0.0019380782,0.04467153,0.04145985401459854,1278,t70d_RG
KCND3,0.0028582867,0.0023757597,0.042043794,0.0327007299270073,1279,t70d_RG
SYNDIG1,0.0028517987,0.0022054608,0.048759125,0.0364963503649635,1280,t70d_RG
CPNE4,0.00285175,0.0018194788,0.04846715,0.04408759124087591,1281,t70d_RG
CNTN6,0.0028506105,0.0021763544,0.037664235,0.024817518248175182,1282,t70d_RG
SLIT3,0.0028418927,0.0021518846,0.041751824,0.02978102189781022,1283,t70d_RG
DYNLL1,0.00282435,0.0020073166,0.038248174,0.033576642335766425,1284,t70d_RG
PXN,0.002823311,0.0018155344,0.048759125,0.04437956204379562,1285,t70d_RG
LAMA2,0.0028158065,0.0019918336,0.06306569,0.030656934306569343,1286,t70d_RG
SLC25A21-AS1,0.0028047233,0.002177553,0.03240876,0.031240875912408757,1287,t70d_RG
CALCRL,0.0027956709,0.0021702393,0.03328467,0.027153284671532846,1288,t70d_RG
HCG22,0.002792776,0.002140445,0.04,0.033576642335766425,1289,t70d_RG
ITPR1,0.0027907074,0.0021973657,0.03649635,0.031532846715328466,1290,t70d_RG
LINC00354,0.0027881695,0.002032752,0.03211679,0.028905109489051097,1291,t70d_RG
VWC2,0.0027869148,0.0023542326,0.031824816,0.022773722627737226,1292,t70d_RG
KCNMB2-AS1,0.002780067,0.0020318786,0.03737226,0.03182481751824817,1293,t70d_RG
GRIK3,0.0027785217,0.0022439514,0.038248174,0.02394160583941606,1294,t70d_RG
TCFL5,0.0027749822,0.001867553,0.05080292,0.04759124087591241,1295,t70d_RG
AEN,0.002774428,0.002095983,0.03240876,0.031240875912408757,1296,t70d_RG
SNHG22,0.0027583214,0.0021267792,0.041167885,0.028613138686131388,1297,t70d_RG
EYA2,0.0027548447,0.0021872853,0.03649635,0.028613138686131388,1298,t70d_RG
VLDLR-AS1,0.0027491031,0.0018316975,0.05051095,0.03795620437956204,1299,t70d_RG
FAM135B,0.0027443743,0.0020307158,0.04350365,0.030364963503649634,1300,t70d_RG
INO80-AS1,0.0027434651,0.0021818092,0.034160584,0.027737226277372264,1301,t70d_RG
MFSD13A,0.0027408076,0.0019366271,0.038248174,0.03708029197080292,1302,t70d_RG
LRP3,0.0027367673,0.0020643172,0.060145985,0.051094890510948905,1303,t70d_RG
HRK,0.0027348818,0.002035091,0.039124086,0.03240875912408759,1304,t70d_RG
TMT1A,0.0027348085,0.0018533731,0.03649635,0.033576642335766425,1305,t70d_RG
FBRS,0.0027313493,0.0018774158,0.045255475,0.04321167883211679,1306,t70d_RG
KCTD8,0.002728224,0.0016906139,0.056350365,0.04058394160583942,1307,t70d_RG
EML6,0.0027229965,0.0020234291,0.04729927,0.038248175182481754,1308,t70d_RG
KLHL32,0.0027166798,0.0017357816,0.056642335,0.044963503649635035,1309,t70d_RG
LCMT1-AS1,0.002715614,0.0019638077,0.048175182,0.028613138686131388,1310,t70d_RG
NACC2,0.0027108914,0.0021279692,0.03357664,0.031240875912408757,1311,t70d_RG
FSIP2,0.002698199,0.0018133965,0.042627737,0.038832116788321165,1312,t70d_RG
EYS,0.0026915772,0.0020119944,0.034160584,0.031240875912408757,1313,t70d_RG
CHN2,0.0026806234,0.0019048072,0.053138684,0.038832116788321165,1314,t70d_RG
LINC00698,0.0026790376,0.0024245982,0.03357664,0.016642335766423356,1315,t70d_RG
CCDC85A,0.0026738464,0.0020885533,0.041459855,0.0327007299270073,1316,t70d_RG
ZNF629,0.002669525,0.0018994372,0.042919707,0.04116788321167883,1317,t70d_RG
RYR2,0.0026611595,0.0018736784,0.0470073,0.036204379562043795,1318,t70d_RG
LINC02488,0.0026601027,0.0022381013,0.028321167,0.025985401459854014,1319,t70d_RG
HPDL,0.002646665,0.0020613251,0.031532846,0.030656934306569343,1320,t70d_RG
CDH6,0.002636327,0.0021101586,0.044379562,0.0327007299270073,1321,t70d_RG
LINC02256,0.002629395,0.0019207243,0.027153285,0.026277372262773723,1322,t70d_RG
SHISA9,0.002615769,0.0022900903,0.03941606,0.019854014598540148,1323,t70d_RG
RNF157-AS1,0.0026135854,0.002034993,0.028321167,0.027153284671532846,1324,t70d_RG
FREM2,0.0025890414,0.0019612366,0.041751824,0.033576642335766425,1325,t70d_RG
MAPT,0.0025805612,0.0019005978,0.05868613,0.049927007299270076,1326,t70d_RG
NPAS1,0.0025695725,0.0019172597,0.041167885,0.0327007299270073,1327,t70d_RG
HS3ST6,0.0025678843,0.0019863294,0.03649635,0.02948905109489051,1328,t70d_RG
URB1,0.002557345,0.0018789335,0.042335767,0.04,1329,t70d_RG
SPOCK3,0.0025499288,0.002054956,0.03649635,0.03007299270072993,1330,t70d_RG
EMP1,0.0025439286,0.0021388966,0.025693431,0.018394160583941607,1331,t70d_RG
RBFOX3,0.0025387118,0.0018645183,0.045255475,0.03591240875912409,1332,t70d_RG
HTRA1,0.0025238858,0.0018000109,0.04,0.027153284671532846,1333,t70d_RG
CACNA1E,0.0025111362,0.0017468284,0.06160584,0.04554744525547445,1334,t70d_RG
CACNA2D3,0.0025094624,0.002089134,0.03357664,0.028613138686131388,1335,t70d_RG
ALK,0.0025027685,0.0019486191,0.03941606,0.024817518248175182,1336,t70d_RG
