gene,bio_rank,ko_l2_mean,mean_expr,frac_expr
TSHZ2,488,0.018637845,0.37226278,0.1962043795620437
ARL4A,489,0.018580928,0.35240877,0.2467153284671532
UTRN,490,0.01851546,0.67854017,0.3938686131386861
MELK,491,0.01851012,0.44437957,0.2607299270072992
DTNA,492,0.018504774,0.47240877,0.2788321167883211
ZNF608,493,0.0183534,0.4908029,0.3313868613138686
SGCE,494,0.018331138,0.56554747,0.3786861313868613
ZNF521,495,0.01827963,0.46160585,0.3036496350364963
NCAPG,496,0.018208833,0.45868614,0.2356204379562043
ENC1,497,0.01820347,0.3491971,0.2613138686131387
BMPR1B,498,0.018194206,0.46043795,0.2875912408759124
NDC80,499,0.018172488,0.5351825,0.2408759124087591
GAS1,500,0.01816587,0.24,0.181021897810219
TMEM108,501,0.018134573,0.37693432,0.2437956204379562
LY6H,502,0.018127626,0.32875913,0.230948905109489
SUCLA2,503,0.018106181,0.5567883,0.4075912408759124
APCDD1,504,0.018098213,0.23912409,0.131970802919708
RHOBTB3,505,0.018066818,0.62569344,0.4008759124087591
OTX2,506,0.018024823,0.18978103,0.1237956204379562
ST6GALNAC3,507,0.01802263,0.5220438,0.3284671532846715
EPB41,508,0.01791704,0.53605837,0.3503649635036496
MAML2,509,0.017915089,0.55445254,0.2654014598540146
SIPA1L1,510,0.017892256,0.6613139,0.3708029197080292
CDCA3,511,0.017891208,0.37722626,0.1737226277372262
NDST4,512,0.01787539,0.45459855,0.2718248175182481
ANXA2,513,0.017867234,0.25664234,0.1570802919708029
EML1,514,0.017864756,0.37576643,0.270948905109489
KNL1,515,0.017835395,0.45722628,0.2277372262773722
SEMA6A-AS1,516,0.017822677,0.33839417,0.2195620437956204
YAP1,517,0.017818287,0.6134307,0.385985401459854
MYO3A,518,0.017814493,0.33576643,0.2148905109489051
ELAVL4,519,0.017721651,0.4557664,0.2811678832116788
RTKN2,520,0.017633524,0.43065694,0.2435036496350364
DLGAP5-1,521,0.017603345,0.47065693,0.1854014598540146
STK33,522,0.017601902,0.4280292,0.2788321167883211
KIF5C,523,0.017486444,0.5483212,0.3483211678832116
TMEM132B,524,0.01748518,0.26160583,0.1538686131386861
DENND2B,525,0.017394135,0.46715328,0.2910948905109489
MEG8,526,0.017306652,0.380146,0.2192700729927007
CENPA,527,0.017281977,0.43036497,0.1821897810218978
TAGLN3,528,0.017234633,0.40145984,0.2683211678832117
GAS2L3,529,0.017151205,0.370219,0.1757664233576642
CENPE,530,0.017143115,0.62802917,0.2134306569343065
NTNG2,531,0.016884306,0.23357664,0.1357664233576642
KIFC1,532,0.01674388,0.4581022,0.2306569343065693
LARGE1,533,0.016739696,0.5068613,0.317956204379562
NFKBIA,534,0.016706228,0.2919708,0.2008759124087591
GNG12-AS1,535,0.016583927,0.4110949,0.2254014598540146
PGM5-AS1,536,0.016566493,0.23591241,0.0855474452554744
DNAJB1,537,0.01650721,0.4481752,0.2356204379562043
CDC25C,538,0.016484326,0.43445256,0.1935766423357664
RFTN2,539,0.016474798,0.2969343,0.1912408759124087
DOCK1,540,0.016461195,0.33459854,0.2373722627737226
BCL11B,541,0.016425826,0.2610219,0.1947445255474452
CRB1,542,0.016415374,0.35532847,0.2315328467153284
RBP1,543,0.016386572,0.24262774,0.1366423357664233
MEIS1,544,0.016335594,0.3240876,0.1816058394160584
PRR11,545,0.016323747,0.39357665,0.2172262773722627
ETFB,546,0.016294725,0.40350366,0.3185401459854015
NUP37,547,0.016221274,0.3889051,0.284963503649635
ATRNL1,548,0.01621338,0.4329927,0.2773722627737226
RUNX1T1,549,0.016166255,0.2747445,0.1462773722627737
CMC2,550,0.016165638,0.46364963,0.3004379562043796
CEP128,551,0.016160421,0.45167884,0.2686131386861314
BICC1,552,0.016152471,0.45839417,0.3004379562043796
KHDRBS2,553,0.016138885,0.45372263,0.2741605839416058
LRIG1-1,554,0.016120797,0.25810218,0.2017518248175182
CSRNP3,555,0.016096527,0.46569344,0.3016058394160584
FBXL17,556,0.016000357,0.56029195,0.2896350364963503
MPPED1,557,0.015983326,0.22335766,0.1456934306569343
KIF2C,558,0.015969338,0.37051094,0.1845255474452554
PRC1,559,0.015730781,0.46335766,0.2274452554744525
SORCS2,560,0.015706588,0.39328468,0.1918248175182481
KIF18B,561,0.015693609,0.3290511,0.1772262773722627
SORCS1,562,0.015673343,0.3421898,0.1856934306569343
KIF11,563,0.015672289,0.4230657,0.2210218978102189
ARPC4,564,0.015625257,0.34861314,0.2782481751824817
PPFIA2,565,0.015608476,0.51620436,0.3162043795620438
RTN1,566,0.015575821,0.31357664,0.2102189781021897
TACC3,567,0.015570552,0.3880292,0.2011678832116788
LGALS1,568,0.015533585,0.21576643,0.1071532846715328
NAA10,569,0.015519065,0.36583942,0.2963503649635036
FIGN,570,0.015503023,0.36875913,0.2362043795620438
CDCA8,571,0.0154665755,0.36554745,0.1775182481751824
NDST3,572,0.015391527,0.24087591,0.1483211678832116
ID1,573,0.015373093,0.31737226,0.1582481751824817
PTPRN2,574,0.015366187,0.44233575,0.2554744525547445
LINC01619,575,0.015357111,0.34364963,0.2134306569343065
NEGR1,576,0.015345831,0.33839417,0.1921167883211678
FBN2,577,0.015327204,0.28233576,0.1716788321167883
TNC,578,0.015125288,0.250219,0.1156204379562043
STMN2,579,0.01510909,0.20963503,0.143941605839416
LIPG,580,0.015102035,0.27912408,0.1956204379562043
ALMS1,581,0.014983913,0.4230657,0.2992700729927007
LHX9,582,0.014956432,0.16233577,0.1016058394160584
KIF15,583,0.01488179,0.4668613,0.2493430656934306
TSPAN13,584,0.01484321,0.4651095,0.3310948905109489
PLPP3,585,0.014794784,0.27649635,0.1953284671532846
PAX3,586,0.014790213,0.1979562,0.0835036496350365
RSPO3,587,0.014700871,0.18160585,0.0598540145985401
MEF2C,588,0.014700289,0.24058394,0.1737226277372262
DANT2,589,0.014677465,0.310073,0.2186861313868613
SEZ6L,590,0.014670287,0.2490511,0.1404379562043795
KCNH8,591,0.01465941,0.39649636,0.2516788321167883
PRKN,592,0.014655377,0.47036496,0.2855474452554744
KCNQ1OT1,593,0.014546096,0.37343067,0.1988321167883211
PCSK5,594,0.014481578,0.34861314,0.2043795620437956
FHIT,595,0.01442088,0.5646715,0.2937226277372263
JAK1,596,0.01436652,0.420146,0.2981021897810219
NXT1,597,0.014355512,0.32671532,0.2636496350364963
SGO1,598,0.014344264,0.40759125,0.2198540145985401
PGM5,599,0.014288012,0.17489052,0.1030656934306569
DPP6,600,0.014234303,0.31941605,0.1848175182481752
SLC8A1,601,0.014200045,0.30452555,0.1792700729927007
NEK2,602,0.014189822,0.30160585,0.1401459854014598
GRAMD1B,603,0.014182963,0.25664234,0.1696350364963503
RORA,604,0.014157378,0.30160585,0.2075912408759124
FRY,605,0.01415028,0.39562044,0.2595620437956204
GAP43,606,0.014112255,0.27970803,0.1991240875912408
EDNRB,607,0.014107287,0.21664234,0.1080291970802919
RORA-1,608,0.014050723,0.2589781,0.1655474452554744
GADD45G,609,0.013996288,0.27649635,0.1138686131386861
PLK1,610,0.013967101,0.36963505,0.1398540145985401
KIF4A,611,0.0139574595,0.3591241,0.1871532846715328
LINC00621,612,0.013865185,0.21167883,0.1445255474452554
RGS16,613,0.013865009,0.20321168,0.108905109489051
KIF23,614,0.0138632255,0.39386863,0.2029197080291971
LRIG1,615,0.013823125,0.45722628,0.2764963503649635
CCSER1,616,0.013753676,0.19211678,0.1345985401459854
MTG1,617,0.013740973,0.37810218,0.3083211678832117
DIAPH2,618,0.013734707,0.3620438,0.2402919708029197
SH3D19-1,619,0.013720026,0.28204378,0.2350364963503649
TTK,620,0.01369743,0.3789781,0.1938686131386861
GRIK1,621,0.0136480825,0.3240876,0.1751824817518248
ANKRD20A11P,622,0.013639947,0.0989781,0.0814598540145985
CDKN3,623,0.013557393,0.39532846,0.1891970802919708
LCMT1,624,0.013550704,0.29751825,0.2478832116788321
SOX1-OT,625,0.013539832,0.20058393,0.1322627737226277
SYN3,626,0.0135368025,0.21576643,0.1410218978102189
ID3,627,0.013491543,0.36116788,0.1223357664233576
GREB1L,628,0.013441739,0.34861314,0.1594160583941606
TRIP6,629,0.013420015,0.2329927,0.2005839416058394
CBLB,630,0.013364538,0.35445255,0.2478832116788321
NPPC-1,631,0.013335505,0.28321168,0.232992700729927
GPX8,632,0.013118084,0.21985401,0.1781021897810219
FMN2,633,0.013093968,0.39270073,0.268029197080292
SCNM1,634,0.013015032,0.23795621,0.2008759124087591
LHFPL3,635,0.013005411,0.23036496,0.1296350364963503
AURKA,636,0.01299839,0.3208759,0.1261313868613138
PHACTR2,637,0.0129778385,0.30481753,0.1994160583941605
GLIS3,638,0.012949582,0.26802918,0.0963503649635036
RSPO2,639,0.0129349,0.19357665,0.0823357664233576
DENND1B,640,0.012894113,0.42861313,0.2817518248175182
ANK3,641,0.012867527,0.32145986,0.1915328467153284
MCC,642,0.012858121,0.29021898,0.1792700729927007
SRGAP3,643,0.012796475,0.35416058,0.2513868613138686
YIF1A,644,0.012749366,0.28379562,0.2455474452554744
FEZF2,645,0.0127424365,0.13167883,0.1091970802919708
GRIK5,646,0.012729503,0.26218978,0.1427737226277372
KIF18A,647,0.012728409,0.31474453,0.1687591240875912
ECT2,648,0.012687187,0.40642336,0.2075912408759124
LINC01122,649,0.012656812,0.40116787,0.2472992700729927
POT1-AS1,650,0.01265389,0.36467153,0.2227737226277372
TCF7L1-1,651,0.012653156,0.28963503,0.232992700729927
EPHB1,652,0.012649435,0.34043795,0.2157664233576642
DDX47,653,0.012618116,0.24554744,0.20992700729927
CARMIL1,654,0.01258606,0.24175182,0.1658394160583941
CTNNA3,655,0.01258542,0.3220438,0.1845255474452554
LINC01748,656,0.0124870725,0.20788321,0.1334306569343065
DDX3P1,657,0.012403792,0.19065693,0.1491970802919708
MIR325HG,658,0.012305317,0.36583942,0.1792700729927007
TMX2,659,0.0122929,0.3278832,0.2563503649635036
TRPM3,660,0.012283324,0.24759124,0.0957664233576642
STXBP5L,661,0.012212558,0.25927007,0.1754744525547445
ZNF559,662,0.012206247,0.2420438,0.2005839416058394
KIF14,663,0.012198604,0.4551825,0.1918248175182481
PID1,664,0.01219591,0.25255474,0.1573722627737226
NFATC2,665,0.0121500995,0.16467154,0.1083211678832116
ABTB2,666,0.012075607,0.2759124,0.1795620437956204
MFGE8,667,0.012061762,0.24029197,0.1845255474452554
ASTN2,668,0.012024953,0.2578102,0.1833576642335766
WDR70,669,0.012024267,0.46072993,0.3392700729927007
UNC5D,670,0.012005252,0.22277372,0.1272992700729927
ZNF219,671,0.012003292,0.3030657,0.244963503649635
ZNF385D,672,0.011992219,0.26248175,0.1722627737226277
SMAD5,673,0.011979143,0.3529927,0.2753284671532847
PLP1,674,0.01196024,0.16963504,0.1007299270072992
LRRTM3,675,0.011847456,0.23357664,0.1375182481751825
RGS12,676,0.01182891,0.31562045,0.2388321167883211
TMEM132C,677,0.0118185785,0.27854013,0.1351824817518248
GSN,678,0.011816927,0.23007299,0.1077372262773722
MYO1E,679,0.011814853,0.3491971,0.2128467153284671
BCAS3,680,0.011758388,0.48116788,0.2916788321167883
MROH8,681,0.011722879,0.34978104,0.1696350364963503
PWRN4,682,0.0116470875,0.26686132,0.1708029197080292
PLXDC2,683,0.011646187,0.3290511,0.1573722627737226
SLCO5A1,684,0.011637772,0.37167883,0.2347445255474452
LMO3,685,0.011635382,0.21021898,0.1550364963503649
HECW1,686,0.011625689,0.3080292,0.1220437956204379
CACNB2,687,0.011615751,0.28029197,0.1705109489051094
CHMP4A,688,0.0116097,0.28,0.2370802919708029
MYRIP,689,0.011602861,0.25284672,0.16
ANKFN1,690,0.011581206,0.20583941,0.1331386861313868
CCP110,691,0.011565752,0.30919707,0.2297810218978102
SASH1,692,0.011552779,0.2890511,0.2052554744525547
BTBD9,693,0.011511289,0.5553285,0.3322627737226277
ADGRL2,694,0.011496052,0.2858394,0.1994160583941605
SV2C,695,0.011427465,0.21839416,0.1454014598540146
MOXD1,696,0.011233228,0.13167883,0.0791240875912408
ELAVL2,697,0.011220965,0.2578102,0.1944525547445255
BUB1,698,0.011031526,0.34335765,0.1667153284671532
FZD2,699,0.010973907,0.19649635,0.1626277372262773
NEUROG2-AS1,700,0.0109591745,0.16875912,0.1124087591240875
SEL1L3,701,0.010849919,0.1868613,0.1363503649635036
ABRACL,702,0.010848602,0.23182482,0.1964963503649635
RAB34,703,0.010829372,0.15824817,0.1404379562043795
PRELID2,704,0.01081921,0.21956204,0.1532846715328467
NETO2,705,0.010784478,0.34481752,0.2405839416058394
MON2,706,0.010778148,0.3491971,0.2575182481751825
RNF220,707,0.010752374,0.13372263,0.0992700729927007
GNG3,708,0.010734611,0.2140146,0.1751824817518248
IL33,709,0.0107296705,0.15182482,0.1068613138686131
NSG1,710,0.010726355,0.25576642,0.1991240875912408
RALYL,711,0.010694524,0.23094891,0.1056934306569343
CHST11,712,0.010647645,0.3179562,0.2
HES5,713,0.010631969,0.43678832,0.1494890510948905
AGBL4,714,0.010614397,0.22890511,0.1305109489051095
ZDHHC21,715,0.010590616,0.26978102,0.2081751824817518
PDE3A,716,0.010542659,0.18744525,0.1313868613138686
SLC4A10,717,0.0105423,0.2070073,0.1524087591240875
ADAMTSL1,718,0.010446362,0.3211679,0.0972262773722627
ANKRD30BL,719,0.010340217,0.19445255,0.1287591240875912
ZNF766,720,0.010325674,0.22218978,0.1862773722627737
STRADA,721,0.010319639,0.2870073,0.2283211678832117
ATP1A2,722,0.010307361,0.12671533,0.0817518248175182
OPCML,723,0.010254365,0.21722628,0.1293430656934306
LINC02609,724,0.010248158,0.12583941,0.0893430656934306
LYPD1,725,0.010240445,0.15766424,0.0928467153284671
LMO1,726,0.010224037,0.13605839,0.0957664233576642
H1-3,727,0.010195693,0.17781022,0.1202919708029197
DNAI1,728,0.010136164,0.15211679,0.1100729927007299
OLFM3,729,0.010122965,0.22072993,0.1240875912408759
CD9,730,0.009957447,0.10189781,0.0697810218978102
PTPRU-1,731,0.009916464,0.28233576,0.2023357664233576
UST,732,0.009893569,0.1868613,0.12992700729927
NTN1,733,0.009890974,0.23386861,0.1071532846715328
ERC2,734,0.009867672,0.31445256,0.2175182481751824
PIF1,735,0.009811633,0.18335767,0.0846715328467153
SCG5,736,0.009752334,0.18014598,0.150948905109489
RASSF8,737,0.009723806,0.26744527,0.1877372262773722
ESRRG,738,0.009648171,0.20759124,0.1310948905109489
GALNT13,739,0.009633071,0.2589781,0.1792700729927007
TNIK,740,0.00961463,0.3929927,0.2131386861313868
APLP1,741,0.009608876,0.2770803,0.2151824817518248
BMT2,742,0.009605288,0.3068613,0.2335766423357664
TOPBP1,743,0.009581535,0.25547445,0.2026277372262773
AGBL1,744,0.0095759705,0.21868613,0.0916788321167883
SNCA,745,0.0095478,0.13605839,0.1127007299270073
MGMT,746,0.009536287,0.20087591,0.1690510948905109
ATXN1,747,0.009515691,0.21927008,0.1284671532846715
NEIL3,748,0.009484192,0.20437956,0.1372262773722627
GSTM5,749,0.00947444,0.11124088,0.0983941605839416
UNK,750,0.009459785,0.32379562,0.2446715328467153
DCX,751,0.009419143,0.1929927,0.1573722627737226
RSPO1,752,0.009362386,0.09547445,0.0689051094890511
MAST4,753,0.0093574505,0.16759124,0.1188321167883211
IBTK,754,0.009338824,0.34861314,0.2642335766423357
CYP26A1,755,0.009333293,0.14277372,0.0630656934306569
LRP1B,756,0.009248149,0.26072994,0.1115328467153284
RBMS3,757,0.009220383,0.19328468,0.117956204379562
EEPD1,758,0.0092165945,0.20321168,0.1325547445255474
ELMO1,759,0.009160264,0.26394162,0.1813138686131387
UNC5C,760,0.009140416,0.13138686,0.0732846715328467
ADCY2,761,0.009100129,0.14919709,0.0983941605839416
AFF2,762,0.009098354,0.20671533,0.1305109489051095
PLPPR1,763,0.009087215,0.20992701,0.1486131386861313
PITPNA-AS1,764,0.009064228,0.14072993,0.1308029197080292
DGKB,765,0.009042298,0.1529927,0.0878832116788321
SLAIN1,766,0.00901157,0.2449635,0.1891970802919708
SMIM20,767,0.009006541,0.23941606,0.2023357664233576
CDH10,768,0.009000173,0.20116788,0.1372262773722627
SNAP25-AS1,769,0.008949718,0.21051095,0.1427737226277372
PRTG,770,0.008932399,0.18423358,0.110948905109489
HJURP,771,0.008929363,0.25518247,0.1445255474452554
PCDH9-AS2,772,0.008915915,0.14948905,0.0957664233576642
CDCA2,773,0.008911837,0.2718248,0.1421897810218978
MARCHF3,774,0.008899729,0.23211679,0.1553284671532846
LRFN5,775,0.008882556,0.22832116,0.1313868613138686
CD81,776,0.008744338,0.18656935,0.1150364963503649
UBA6-DT,777,0.008703879,0.31328467,0.1953284671532846
SH3RF3,778,0.008695442,0.15649635,0.1056934306569343
KCNB2,779,0.008682775,0.23970804,0.1582481751824817
SNTG1,780,0.008678678,0.18277372,0.0870072992700729
NALF1,781,0.008655222,0.28145987,0.1363503649635036
GALNTL6-1,782,0.008650697,0.12817518,0.0870072992700729
IRX2,783,0.008641946,0.122627735,0.0855474452554744
CHD8,784,0.008625057,0.21781021,0.176934306569343
WNT7B,785,0.008505514,0.14131387,0.077956204379562
DACH2,786,0.008497776,0.17781022,0.115912408759124
CCM2,787,0.008495415,0.20963503,0.1675912408759124
PDGFC,788,0.008473327,0.15941606,0.1237956204379562
GRM5,789,0.008450307,0.17226277,0.1135766423357664
SCARA3,790,0.008395638,0.1270073,0.108905109489051
PDZRN3,791,0.0083955815,0.14102189,0.0905109489051095
SEMA6D,792,0.00838479,0.21051095,0.1287591240875912
GABRG3,793,0.008375415,0.15766424,0.0902189781021897
EPB41L4A,794,0.008373361,0.1640876,0.1217518248175182
SPARCL1,795,0.008364206,0.2910949,0.058978102189781
GPC3,796,0.008362932,0.13518248,0.0715328467153284
TMOD3,797,0.0083461525,0.29751825,0.2327007299270073
ADARB2,798,0.008345286,0.17080292,0.0995620437956204
THTPA,799,0.008325389,0.12379562,0.1135766423357664
DELEC1,800,0.008308426,0.14014599,0.082919708029197
H2BC5,801,0.008297996,0.1929927,0.1147445255474452
EDIL3,802,0.008230799,0.28554744,0.1448175182481751
RMDN3,803,0.008228124,0.18861313,0.1605839416058394
RORB,804,0.008203912,0.16262774,0.1103649635036496
MDGA2,805,0.00819909,0.1810219,0.0986861313868613
HBA1,806,0.008094309,0.10364964,0.0910948905109489
STK24-1,807,0.008072817,0.24175182,0.1804379562043795
PIP5K1B,808,0.008069908,0.10160584,0.0794160583941605
NFIC,809,0.008065943,0.15211679,0.122919708029197
GRM3,810,0.008064718,0.1719708,0.1191240875912408
PLS3,811,0.008060984,0.12145986,0.0954744525547445
LMCD1-AS1,812,0.008057014,0.20817518,0.1343065693430657
PAK6-1,813,0.008010855,0.1459854,0.1208759124087591
MED15,814,0.007976542,0.2029197,0.1678832116788321
CRADD,815,0.007976511,0.30656934,0.2040875912408759
GRIN2A,816,0.007892378,0.13605839,0.0762043795620437
LAMA4-1,817,0.007856169,0.097810216,0.0703649635036496
CTDSP1,818,0.007854747,0.115620434,0.1074452554744525
PPP2R2D,819,0.007845898,0.26452553,0.1912408759124087
RIMS2,820,0.007845296,0.18364963,0.1246715328467153
BUB1B,821,0.0078164125,0.16379562,0.1103649635036496
LRRC7,822,0.007815795,0.17459854,0.1325547445255474
OLIG3,823,0.007769513,0.070948906,0.04992700729927
LRP2,824,0.007762715,0.16,0.1016058394160584
GJD3-1,825,0.00775823,0.17985402,0.143941605839416
CDHR3,826,0.0077476106,0.16262774,0.115912408759124
SPON1,827,0.0077372217,0.10890511,0.0426277372262773
IFITM2,828,0.007736838,0.083211675,0.0712408759124087
RIT2,829,0.0077282526,0.09372263,0.0601459854014598
MIR1915HG,830,0.0077094687,0.11240876,0.1007299270072992
GTF2H3,831,0.00770912,0.20233576,0.1722627737226277
GRIP2,832,0.0076870304,0.09956204,0.0788321167883211
CORO1B,833,0.0076845153,0.1640876,0.1486131386861313
NEUROD6,834,0.007636967,0.094306566,0.0817518248175182
DCDC1,835,0.0076205526,0.13635036,0.0960583941605839
LINC01876,836,0.0076167043,0.1830657,0.0951824817518248
PACRG,837,0.0076141334,0.22569343,0.1383941605839416
TRIOBP,838,0.0076132705,0.17985402,0.1515328467153284
CMAHP,839,0.0076073715,0.107445255,0.0797080291970803
PRKCB,840,0.0075675556,0.14364964,0.1001459854014598
GRM8,841,0.007535242,0.13868614,0.0910948905109489
PCDH7,842,0.0075193676,0.22306569,0.1272992700729927
DPY19L1,843,0.007518248,0.15620437,0.1322627737226277
SYT4,844,0.007513896,0.10364964,0.0791240875912408
IRF1,845,0.007451492,0.07883212,0.0502189781021897
ZFHX4-AS1,846,0.007443771,0.11065693,0.0890510948905109
HS3ST4,847,0.0074314056,0.07007299,0.0508029197080292
LUM,848,0.0073949234,0.06510949,0.0446715328467153
SLC17A3,849,0.007393393,0.05109489,0.0300729927007299
ASB8,850,0.0073854844,0.15211679,0.1372262773722627
FGF12,851,0.0073344945,0.13635036,0.0981021897810218
FPGT,852,0.0073249293,0.13927007,0.1147445255474452
DHRS3,853,0.007309381,0.08029197,0.0642335766423357
FLOT2,854,0.0073047867,0.13605839,0.1188321167883211
CSMD1,855,0.007304659,0.122627735,0.0782481751824817
SH3GL2,856,0.0072985017,0.15824817,0.1214598540145985
TSHZ3,857,0.0072717387,0.13489051,0.0951824817518248
PLD5,858,0.0072489316,0.10861314,0.0785401459854014
LRP5,859,0.00717174,0.13109489,0.1103649635036496
MYO16,860,0.007100764,0.090218976,0.0686131386861313
SEMA3C,861,0.007091659,0.0989781,0.063941605839416
FLRT2,862,0.0070902677,0.110364966,0.0764963503649635
PIERCE1,863,0.0070597245,0.088175185,0.0744525547445255
TFRC,864,0.0070594386,0.14510949,0.1182481751824817
FGF14,865,0.0070570842,0.11678832,0.0820437956204379
KCNIP4,866,0.0070570316,0.1570803,0.0846715328467153
PLEKHF2,867,0.00705086,0.11708029,0.1091970802919708
ATP1B2,868,0.0070456313,0.14423357,0.1223357664233576
KIF2A-1,869,0.0070435526,0.15883212,0.1407299270072992
SHTN1,870,0.006993153,0.12321168,0.082919708029197
SMN2,871,0.0069642067,0.15474452,0.1381021897810219
L3MBTL4,872,0.006950079,0.11240876,0.0823357664233576
RIOK2,873,0.0069455006,0.17489052,0.1550364963503649
TOX2,874,0.0068918816,0.10072993,0.0867153284671532
MYO1D,875,0.006877076,0.1769343,0.1267153284671532
KIRREL3,876,0.00686214,0.12467153,0.0706569343065693
UNC13C,877,0.0068557262,0.1270073,0.0870072992700729
CACNA1A,878,0.0068531455,0.15065694,0.1156204379562043
AMBN,879,0.0068157525,0.08846715,0.0627737226277372
SLC9A9,880,0.006814571,0.08029197,0.0627737226277372
