gene,pearson_r,pval,padj,abs_r
LINC01538,-0.004349720198661089,0.7991331494021645,1.0,0.004349720198661089
TNS4,-0.004345201887190342,0.7993373455037709,1.0,0.004345201887190342
SNHG3,0.004334508907049894,0.7998206480901152,1.0,0.004334508907049894
LINC02386,-0.004333305638283491,0.7998750383753209,1.0,0.004333305638283491
MIR217HG,0.004324348643422127,0.8002799439025207,1.0,0.004324348643422127
MMP25-1,0.0043211448937654495,0.8004247840757605,1.0,0.0043211448937654495
PCDHA4,0.004291500896215439,0.8017653015004045,1.0,0.004291500896215439
BICRA,0.004288363736122847,0.8019071997689465,1.0,0.004288363736122847
SLC15A3,-0.004287034273147583,0.8019673352643054,1.0,0.004287034273147583
DLGAP2,0.0042792074382305145,0.8023213896394111,1.0,0.0042792074382305145
SBSN,0.004264725837856531,0.802976585629409,1.0,0.004264725837856531
LINC02177,-0.004264002200216055,0.8030093290498286,1.0,0.004264002200216055
EFCAB6-AS1,-0.004256256390362978,0.8033598359246032,1.0,0.004256256390362978
LAMB4,-0.004255666397511959,0.8033865354062254,1.0,0.004255666397511959
FLT3LG,-0.004246401134878397,0.803805854801074,1.0,0.004246401134878397
PTH,0.004242039285600185,0.8040032792226313,1.0,0.004242039285600185
MOBP,-0.0042406730353832245,0.8040651205095459,1.0,0.0042406730353832245
LINC01490,-0.004239378962665796,0.8041236959194941,1.0,0.004239378962665796
HSPE1P2,0.004212618805468082,0.8053352240249504,1.0,0.004212618805468082
LEXM,0.004208716098219156,0.8055119526655774,1.0,0.004208716098219156
SPAAR,-0.0042043160647153854,0.8057112139397847,1.0,0.0042043160647153854
HCK,-0.004203936085104942,0.8057284224053413,1.0,0.004203936085104942
TUBB1,-0.004201652016490698,0.8058318649792752,1.0,0.004201652016490698
COX7B2,-0.004186789505183697,0.8065050521600654,1.0,0.004186789505183697
KDELR2,0.004186585545539856,0.8065142913692198,1.0,0.004186585545539856
IFI35,0.004178299102932215,0.8068896834182031,1.0,0.004178299102932215
CPLX4,0.004159523639827967,0.8077404129920016,1.0,0.004159523639827967
NFILZ,-0.004157312214374542,0.8078406292334674,1.0,0.004157312214374542
LINC01402,-0.00414897408336401,0.8082185207013506,1.0,0.00414897408336401
IL20RB-AS1,-0.004138369578868151,0.8086991908217992,1.0,0.004138369578868151
GSTM3P2,0.004136664792895317,0.8087764703528396,1.0,0.004136664792895317
MTARC1,0.004133532755076885,0.8089184533939521,1.0,0.004133532755076885
ZNF716,-0.004124150611460209,0.8093438068455778,1.0,0.004124150611460209
FCER1G,-0.004123651888221502,0.8093664187834547,1.0,0.004123651888221502
PCDHA6,-0.004113953560590744,0.8098061691843762,1.0,0.004113953560590744
FAM209B,-0.0041060359217226505,0.8101652224875829,1.0,0.0041060359217226505
DCAF8L2,-0.0041034528985619545,0.8102823674401918,1.0,0.0041034528985619545
FRY,0.004098390229046345,0.8105119813326814,1.0,0.004098390229046345
TRPM6,0.0040877340361475945,0.8109953388666882,1.0,0.0040877340361475945
MSLNL,-0.004083006177097559,0.8112098143612068,1.0,0.004083006177097559
KCTD14,-0.004053893033415079,0.8125308201008359,1.0,0.004053893033415079
RBMX2P5,-0.0040512667037546635,0.812650015811892,1.0,0.0040512667037546635
OR7E102P,0.004030570387840271,0.8135894676568843,1.0,0.004030570387840271
PALMD,0.004022999666631222,0.8139331865939878,1.0,0.004022999666631222
LINC00237,0.004015318118035793,0.814281973820063,1.0,0.004015318118035793
SLC34A1-1,-0.004012740217149258,0.8143990338470567,1.0,0.004012740217149258
WHAMMP3,0.0040049259550869465,0.8147538973548161,1.0,0.0040049259550869465
LRRC43,0.0039944397285580635,0.8152301605699169,1.0,0.0039944397285580635
DRD1,-0.0039898911491036415,0.8154367690890583,1.0,0.0039898911491036415
ZNF587B,-0.003984546754509211,0.8156795420282742,1.0,0.003984546754509211
BMP3,-0.003983226139098406,0.8157395346520498,1.0,0.003983226139098406
GSTM4,0.003982100635766983,0.8157906646197483,1.0,0.003982100635766983
TCF23,-0.003974295221269131,0.8161452747263342,1.0,0.003974295221269131
EGLN3-AS1,-0.003967381082475185,0.8164594244577597,1.0,0.003967381082475185
KLK10,0.0039644381031394005,0.8165931501556885,1.0,0.0039644381031394005
LRRC7,-0.003960836678743362,0.8167568021248376,1.0,0.003960836678743362
RNY4,0.003954013809561729,0.81706686133886,1.0,0.003954013809561729
LINC02193,0.0039539458230137825,0.8170699510710651,1.0,0.0039539458230137825
MACC1-AS1,0.003951436374336481,0.8171839980371636,1.0,0.003951436374336481
SST,-0.003949239384382963,0.8172838478615142,1.0,0.003949239384382963
GATA4,0.003936093766242266,0.8178813579159093,1.0,0.003936093766242266
LINC00609,-0.003928772173821926,0.8182141934065711,1.0,0.003928772173821926
PCDHA5,-0.003911321982741356,0.8190076012774029,1.0,0.003911321982741356
LINC01118,-0.003909185063093901,0.8191047733566248,1.0,0.003909185063093901
MSRA,0.0039034616202116013,0.8193650489686297,1.0,0.0039034616202116013
RNA5SP437,-0.003901881631463766,0.8194369030270928,1.0,0.003901881631463766
MIR4300HG,-0.0038970517925918102,0.8196565617862066,1.0,0.0038970517925918102
APPAT,0.0038956424687057734,0.8197206598282565,1.0,0.0038956424687057734
FSTL4,0.003882909193634987,0.8202998417013185,1.0,0.003882909193634987
EBF1,0.0038575008511543274,0.8214558503311189,1.0,0.0038575008511543274
C1QL2,-0.003854759968817234,0.8215805760325192,1.0,0.003854759968817234
HS3ST2,0.003836686722934246,0.8224031240216457,1.0,0.003836686722934246
RPS2P35,0.003833792172372341,0.8225348787068153,1.0,0.003833792172372341
MORF4L2-AS1,-0.0038192211650311947,0.8231982003939532,1.0,0.0038192211650311947
PCAT5,0.0038190092891454697,0.8232078466357631,1.0,0.0038190092891454697
SIM2,-0.003806840628385544,0.8237619036855406,1.0,0.003806840628385544
LINC00626,-0.003799809841439128,0.8240820658143573,1.0,0.003799809841439128
LINC02211,0.003796980483457446,0.8242109150254808,1.0,0.003796980483457446
NACC2,-0.0037963809445500374,0.8242382186881764,1.0,0.0037963809445500374
GABRB3,0.0037927781231701374,0.8244022996215162,1.0,0.0037927781231701374
ITPRIP-AS1,0.003779937047511339,0.8249871746583997,1.0,0.003779937047511339
PMS2P5,-0.0037720585241913795,0.825346067430137,1.0,0.0037720585241913795
MTUS2-AS2,0.0037614512257277966,0.8258293225495714,1.0,0.0037614512257277966
ASS1,0.0037592838052660227,0.8259280756105369,1.0,0.0037592838052660227
ARSI,-0.003741238499060273,0.8267503713150743,1.0,0.003741238499060273
PNLIP,-0.003738213563337922,0.8268882314037338,1.0,0.003738213563337922
ARHGAP40,0.0037349548656493425,0.8270367510563428,1.0,0.0037349548656493425
EIF4E2P1,0.0037153922021389008,0.8279284763097369,1.0,0.0037153922021389008
DM1-AS,-0.0036980416625738144,0.8287195518719017,1.0,0.0036980416625738144
ANKRD20A9P,-0.0036757970228791237,0.8297340215865553,1.0,0.0036757970228791237
ITPK1-AS1,0.0036730808205902576,0.8298579138250781,1.0,0.0036730808205902576
CCDC170,-0.0036679180338978767,0.8300934120647484,1.0,0.0036679180338978767
LINC00317,-0.0036599801387637854,0.8304555254080239,1.0,0.0036599801387637854
APOL4,0.00365596916526556,0.8306385129243521,1.0,0.00365596916526556
SLC4A4,0.00364846084266901,0.8309810801965722,1.0,0.00364846084266901
LINC02347,0.0036404533311724663,0.8313464583424908,1.0,0.0036404533311724663
PLXNA4,0.003632672131061554,0.8317015449402321,1.0,0.003632672131061554
GFAP,-0.0036178333684802055,0.832378790842415,1.0,0.0036178333684802055
LINC00519,-0.0036096605472266674,0.8327518541904024,1.0,0.0036096605472266674
SLCO3A1,-0.0036054146476089954,0.8329456808976237,1.0,0.0036054146476089954
RMDN3,-0.003605312667787075,0.8329503364347514,1.0,0.003605312667787075
SLC47A1P2,-0.0035968683660030365,0.8333358522178834,1.0,0.0035968683660030365
TAMALIN,-0.0035840424243360758,0.8339214837992481,1.0,0.0035840424243360758
EFCAB11,0.0035790512338280678,0.8341494061141157,1.0,0.0035790512338280678
LINC02270,0.0035775662399828434,0.8342172209286464,1.0,0.0035775662399828434
DOCK9-AS1,0.0035763459745794535,0.8342729473831821,1.0,0.0035763459745794535
CSPG4,-0.0035711759701371193,0.8345090577206961,1.0,0.0035711759701371193
LINC02626,0.003570606466382742,0.8345350674546612,1.0,0.003570606466382742
IFITM3P3,0.0035673873499035835,0.8346820907175503,1.0,0.0035673873499035835
CERNA2,-0.003567034611478448,0.8346982013134867,1.0,0.003567034611478448
INPP5J,-0.0035586338490247726,0.8350819091919497,1.0,0.0035586338490247726
RAPGEF4-AS1,0.0035578645765781403,0.8351170479533003,1.0,0.0035578645765781403
CD38,0.0035512277390807867,0.8354202185085021,1.0,0.0035512277390807867
DNAJC5B,-0.003547893837094307,0.835572520286959,1.0,0.003547893837094307
TBX4,0.0035474381875246763,0.835593336086733,1.0,0.0035474381875246763
LINC01807,0.003544820938259363,0.8357129041845704,1.0,0.003544820938259363
LINC01941,0.0035364616196602583,0.8360948220735598,1.0,0.0035364616196602583
CD248,0.0035324119962751865,0.8362798538728623,1.0,0.0035324119962751865
SPDYE7P,0.003529355861246586,0.8364194980795365,1.0,0.003529355861246586
LINC01944,-0.0035222494043409824,0.8367442338620081,1.0,0.0035222494043409824
TRAF3IP3,0.0035156935919076204,0.8370438321235226,1.0,0.0035156935919076204
CSNKA2IP,0.0035118102096021175,0.8372213124372349,1.0,0.0035118102096021175
SULT6B1,-0.003501969389617443,0.8376710996573947,1.0,0.003501969389617443
LRRC46,-0.003496765159070492,0.8379089870951347,1.0,0.003496765159070492
LINC02857,-0.0034878700971603394,0.8383156181736467,1.0,0.0034878700971603394
FER1L4,0.0034827953204512596,0.8385476271247192,1.0,0.0034827953204512596
DCN,0.0034749433398246765,0.8389066320924181,1.0,0.0034749433398246765
HTR3E,0.003472855780273676,0.839002084257638,1.0,0.003472855780273676
C10orf105,0.0034703793935477734,0.8391153183367315,1.0,0.0034703793935477734
PPM1J,-0.003468609182164073,0.8391962642193488,1.0,0.003468609182164073
C1QL3,-0.003466712310910225,0.839283003723998,1.0,0.003466712310910225
C6orf47-AS1,0.0034548756666481495,0.8398243099381835,1.0,0.0034548756666481495
TMPRSS4-1,-0.0034519974142313004,0.8399559478831194,1.0,0.0034519974142313004
LINC01477,0.0034481773618608713,0.8401306663088904,1.0,0.0034481773618608713
TRPC7-AS1,-0.0034163380041718483,0.8415872142624667,1.0,0.0034163380041718483
LINC02843,0.003408910473808646,0.8419270779893,1.0,0.003408910473808646
LINC00581,0.0034033912234008312,0.8421796430494966,1.0,0.0034033912234008312
RBP5,0.003402259899303317,0.8422314152984898,1.0,0.003402259899303317
LINC00648,0.0033997814171016216,0.8423448392883721,1.0,0.0033997814171016216
SIRPB3P,-0.003392075886949897,0.8426974920974052,1.0,0.003392075886949897
PTCRA,0.0033888136968016624,0.8428467996388807,1.0,0.0033888136968016624
CYP1B1,-0.0033715935423970222,0.8436350442436462,1.0,0.0033715935423970222
LINC00879,0.003371122758835554,0.8436565963458525,1.0,0.003371122758835554
MFSD1P1,0.0033661003690212965,0.8438865246922403,1.0,0.0033661003690212965
SLC28A1,0.0033656228333711624,0.8439083872845692,1.0,0.0033656228333711624
VCX,-0.0033649811521172523,0.8439377649991877,1.0,0.0033649811521172523
TAL2,-0.0033626151271164417,0.8440460892021525,1.0,0.0033626151271164417
KCNMB3,0.003352127969264984,0.8445262603482206,1.0,0.003352127969264984
CDA,0.0033411644399166107,0.8450283046609723,1.0,0.0033411644399166107
LINC00943,-0.0033360165543854237,0.8452640594707331,1.0,0.0033360165543854237
MT-ND4,0.0033210385590791702,0.8459500769770337,1.0,0.0033210385590791702
RGMB,0.0033129400108009577,0.8463210528409276,1.0,0.0033129400108009577
LINC02055,0.0033116580452769995,0.8463797798559429,1.0,0.0033116580452769995
LINC00680,0.003310722764581442,0.8464226257299723,1.0,0.003310722764581442
LINC02862,0.003306752536445856,0.8466045097564817,1.0,0.003306752536445856
CDH13,0.0033056605607271194,0.8466545367630974,1.0,0.0033056605607271194
GYPB,-0.0032952018082141876,0.8471337179518906,1.0,0.0032952018082141876
CYP3A7-CYP3A51P,0.003285679966211319,0.8475700225202445,1.0,0.003285679966211319
GBX1,-0.0032843654043972492,0.8476302613149448,1.0,0.0032843654043972492
IL1RN,-0.003275476861745119,0.8480375953476986,1.0,0.003275476861745119
SERPINB7,-0.003268780652433634,0.8483444884211734,1.0,0.003268780652433634
TIMP3,-0.003268726170063019,0.848346985489729,1.0,0.003268726170063019
F2RL2,-0.0032645994797348976,0.8485361268458107,1.0,0.0032645994797348976
SLCO6A1,-0.003259439952671528,0.8487726191601993,1.0,0.003259439952671528
CDH19,-0.00325588695704937,0.8489354823394448,1.0,0.00325588695704937
LAIR2,-0.003251141170039773,0.8491530310678037,1.0,0.003251141170039773
STMND1,0.0032503302209079266,0.8491902064416716,1.0,0.0032503302209079266
GTF2IRD2P1,-0.003247086424380541,0.8493389112885846,1.0,0.003247086424380541
MAST4,-0.0032406169921159744,0.8496355044354863,1.0,0.0032406169921159744
ARHGAP11B,0.0032383734360337257,0.8497383659361892,1.0,0.0032383734360337257
RPP38-DT,0.0032278355211019516,0.8502215374665346,1.0,0.0032278355211019516
CORO1B,-0.003216653363779187,0.8507343094926862,1.0,0.003216653363779187
LINC02973,0.0032065866980701685,0.8511959832133099,1.0,0.0032065866980701685
PSG2-1,-0.003197859041392803,0.8515962890634166,1.0,0.003197859041392803
NPR1,-0.003183000721037388,0.8522778740191387,1.0,0.003183000721037388
LINC02133,-0.003178019542247057,0.8525063967303489,1.0,0.003178019542247057
LARGE1,-0.0031756004318594933,0.8526173832926175,1.0,0.0031756004318594933
AJM1,-0.0031687107402831316,0.8529334919890231,1.0,0.0031687107402831316
NEURL1-AS1,-0.003158746985718608,0.8533906847479195,1.0,0.003158746985718608
ALOXE3,0.0031440765596926212,0.8540639354648056,1.0,0.0031440765596926212
KRT16P4,0.0031399065628647804,0.8542553230999594,1.0,0.0031399065628647804
KCNAB1,-0.0031225793063640594,0.8550506726316535,1.0,0.0031225793063640594
NEUROG2-AS1,0.0031215855851769447,0.8550962905377364,1.0,0.0031215855851769447
CLEC2L,-0.0031170309521257877,0.855305382362106,1.0,0.0031170309521257877
XGY1,0.003113861894235015,0.8554508718846078,1.0,0.003113861894235015
PSMB9,0.003104118863120675,0.8558981992658733,1.0,0.003104118863120675
INA,0.0031005805358290672,0.8560606643506969,1.0,0.0031005805358290672
SDAD1-AS1,0.003099825233221054,0.8560953454548867,1.0,0.003099825233221054
PM20D1,0.0030941427685320377,0.8563562751425998,1.0,0.0030941427685320377
ZNF613,-0.003085859352722764,0.8567366644525919,1.0,0.003085859352722764
LINC02868,0.003083077259361744,0.8568644306361107,1.0,0.003083077259361744
LINC00589,0.0030647707171738148,0.857705242367315,1.0,0.0030647707171738148
LILRB3,0.0030499259009957314,0.8583871770365127,1.0,0.0030499259009957314
STEAP2-AS1,0.0030433153733611107,0.8586908825847174,1.0,0.0030433153733611107
KCNK1,-0.0030371525790542364,0.8589740368790396,1.0,0.0030371525790542364
CPEB3,0.0030328240245580673,0.8591729264655117,1.0,0.0030328240245580673
NXT1,-0.0030283057130873203,0.8593805445846825,1.0,0.0030283057130873203
GOLT1A,-0.003019503550603986,0.85978503517205,1.0,0.003019503550603986
SH3BP2,-0.0030052298679947853,0.8604410396508013,1.0,0.0030052298679947853
CACNA1B,-0.0029975594952702522,0.8607936022687717,1.0,0.0029975594952702522
APOF,-0.0029904190450906754,0.8611218323424248,1.0,0.0029904190450906754
THEGL,0.002982094883918762,0.8615045051539404,1.0,0.002982094883918762
COL21A1,-0.0029651683289557695,0.8622827416384345,1.0,0.0029651683289557695
ZNF385D-AS1,0.002961175050586462,0.8624663611146316,1.0,0.002961175050586462
TMEM244,0.0029576574452221394,0.8626281142830605,1.0,0.0029576574452221394
KCNQ5,-0.002952990587800741,0.8628427234133058,1.0,0.002952990587800741
LINC01905,-0.002948286710307002,0.8630590451797016,1.0,0.002948286710307002
SERPINB13,0.002947921399027109,0.8630758455327473,1.0,0.002947921399027109
EFCAB8,0.0029401378706097603,0.8634338180383682,1.0,0.0029401378706097603
TMEM40,0.0029374989680945873,0.8635551902541208,1.0,0.0029374989680945873
SNTG2,0.002931333612650633,0.8638387687258435,1.0,0.002931333612650633
HOTAIRM1,-0.002927240915596485,0.8640270239687325,1.0,0.002927240915596485
PTPRC,0.002914303680881858,0.8646221595745882,1.0,0.002914303680881858
DGKK,-0.002886866219341755,0.8658845848186872,1.0,0.002886866219341755
PPIAP73,-0.0028844820335507393,0.8659942998104415,1.0,0.0028844820335507393
LINC02609,0.0028750873170793056,0.866426649126796,1.0,0.0028750873170793056
CHRNG,-0.0028671100735664368,0.8667937970344064,1.0,0.0028671100735664368
LILRA2,-0.0028559232596307993,0.8673087118936967,1.0,0.0028559232596307993
CLN8,0.002844729460775852,0.8678240045945387,1.0,0.002844729460775852
TEKT4P2,-0.00283063855022192,0.8684727420382045,1.0,0.00283063855022192
LINC02005,0.0028306199237704277,0.8684735996480358,1.0,0.0028306199237704277
LINC02378,-0.0028302916325628757,0.8684887150467017,1.0,0.0028302916325628757
RNF17,0.0028260285034775734,0.8686850051876641,1.0,0.0028260285034775734
RPL22P2,0.002821458736434579,0.8688954230517556,1.0,0.002821458736434579
CCDC153,0.0028167790733277798,0.8691109107696561,1.0,0.0028167790733277798
GUCY2C,-0.002811189740896225,0.8693682994000168,1.0,0.002811189740896225
MS4A13,-0.0027930084615945816,0.8702056424584178,1.0,0.0027930084615945816
SULT2B1,-0.002791054081171751,0.8702956605803577,1.0,0.002791054081171751
SLC36A2,-0.002788742072880268,0.8704021530937132,1.0,0.002788742072880268
SRL,-0.0027883078437298536,0.8704221542155446,1.0,0.0027883078437298536
MATK,0.0027788574807345867,0.8708574699080901,1.0,0.0027788574807345867
LINC00463,0.0027781312819570303,0.8708909227005202,1.0,0.0027781312819570303
ADGRF1,-0.002763263415545225,0.8715758707622927,1.0,0.002763263415545225
CAPSL,-0.0027515916153788567,0.8721136466600136,1.0,0.0027515916153788567
PHLDB1,0.002748394152149558,0.8722609794707277,1.0,0.002748394152149558
GPR50-AS1,0.002737519796937704,0.872762081468491,1.0,0.002737519796937704
FOXS1,0.0027317353524267673,0.8730286557066449,1.0,0.0027317353524267673
SOX2,-0.0027281376533210278,0.8731944617668564,1.0,0.0027281376533210278
