gene,pearson_r_70d,pearson_r_115d
FHIT,-0.06275395303964615,-0.06512792408466339
IGFBP5,-0.06267790496349335,-0.022544924169778824
PGAM4,0.0625133290886879,0.06430840492248535
TNFRSF19,-0.0623571015894413,-0.1255020797252655
TLE2,0.062244828790426254,0.08823598176240921
BASP1,-0.06222908943891525,-0.13959042727947235
ARSD,-0.06199990585446358,-0.007529602851718664
GLRA2,0.061919450759887695,-0.07817693799734116
SKP1,-0.061905283480882645,0.17710626125335693
TEX48,-0.061867669224739075,0.009923631325364113
ZNF385D,-0.061807356774806976,-0.22223253548145294
RPS20,0.06172560527920723,0.015453588217496872
MAPT,-0.06161794438958168,-0.14644770324230194
CACHD1,-0.06121762469410896,0.058367498219013214
USH1C,-0.06097407266497612,-0.09556131064891815
SMIM22,-0.06096215918660164,-0.03820469602942467
ATP1A2,-0.06092836707830429,0.14492230117321014
ATP6V1B1-AS1,0.06090859696269035,0.0
BRINP2,0.06082438677549362,-0.04109227657318115
UTRN,-0.06075781211256981,-0.04346538335084915
MSX1,-0.0607270784676075,-0.052664101123809814
IGFBP2,-0.06069791316986084,0.28451550006866455
PDE4D,-0.060690782964229584,0.05626968294382095
SP9,0.060558170080184937,0.057126231491565704
RPLP0,0.06039571389555931,0.06838873028755188
HEPACAM,0.06036239489912987,0.1449389010667801
LRP1B,-0.06010296195745468,-0.016080405563116074
CRADD,-0.06001123785972595,-0.08884866535663605
LINC02511,0.05997566133737564,0.007267874665558338
MIR924HG,0.059645358473062515,0.06689333915710449
RNU2-63P,-0.059626057744026184,0.026986200362443924
PCDH9-AS2,-0.059542782604694366,-0.04020751267671585
PCAT1,-0.05947096645832062,-0.13292863965034485
AMBN,-0.059333689510822296,-0.02049652859568596
CCN2,-0.059248633682727814,-0.13555189967155457
CSNK2B,0.05924495309591293,0.1296689659357071
H2AZ1,0.059090860188007355,0.134969562292099
FZD2,-0.05906657129526138,-0.10288495570421219
PPM1E,-0.0590437650680542,-0.09328761696815491
MEST,0.05904018506407738,0.20400767028331757
RAB34,-0.05901240184903145,0.10201748460531235
HSD17B12,-0.05900802090764046,0.08893325924873352
PTPRZ1,0.05888207629323006,0.01828020252287388
NFKBIA,-0.05882161110639572,0.0834471806883812
SH3KBP1,0.05881420895457268,-0.10833419114351273
NACA,0.05881226807832718,0.10272856056690216
PKM,0.058739859610795975,0.03308933228254318
MMS22L,0.05864095315337181,0.0045378804206848145
CIART,-0.05863290652632713,-0.033125072717666626
CCDC141,-0.05854310840368271,-0.020363811403512955
ID3,-0.05834713578224182,0.11925254762172699
STMN1,0.05831320211291313,-0.00943150743842125
MTG1,0.05824153870344162,0.0010425490327179432
MSI2,-0.058148324489593506,0.007731638848781586
DENND1B,0.05813964456319809,-0.12124836444854736
SLCO5A1,-0.058103933930397034,-0.09217789769172668
RAB3B,-0.057810939848423004,-0.07450243830680847
KAZN,-0.05773526802659035,-0.10774219036102295
FEV,0.05756707489490509,0.0
OSBPL3,-0.057556573301553726,-0.11039288341999054
LINC01322,0.0575326532125473,-0.18012675642967224
PTN,-0.057434190064668655,0.253423273563385
SOX11,-0.05743001401424408,-0.08562038838863373
FOXP2,0.057428449392318726,-0.14342394471168518
DENND2B,-0.057373665273189545,-0.01786595769226551
SLC44A5,0.05737126246094704,-0.14043602347373962
HSPE1,0.057362139225006104,0.13205581903457642
SAMD4A,-0.05733136460185051,-0.28699105978012085
WNT1,-0.057228367775678635,-0.029302731156349182
KCTD16,-0.057089097797870636,-0.21822640299797058
CDHR3,-0.056959543377161026,-0.04501572251319885
APLP1,0.056948889046907425,-0.0081062326207757
CRMP1,0.05692281201481819,-0.08596265316009521
RPL22,0.0568610280752182,-0.1163889467716217
LINC01764,-0.05685243010520935,0.0
STK32B,0.05679440498352051,0.07247208803892136
PCDH9,-0.05673744156956673,-0.05069517344236374
FGFBP3,0.056717533618211746,0.09440476447343826
TMEM91,-0.05660013481974602,-0.10936762392520905
ELMO1,0.05657671019434929,0.18061375617980957
H2AC6,-0.05655638501048088,0.06157416105270386
H2AC20,-0.05654875934123993,-0.033913787454366684
SNCA,0.056509535759687424,-0.11433348804712296
CPOX,-0.05649847909808159,-0.06345084309577942
EPHA5,0.05649752914905548,-0.23421519994735718
CSGALNACT1,0.05639836937189102,0.26200103759765625
GRM8,0.05634953826665878,0.040876537561416626
CELA2A,-0.05634628236293793,0.0
CCDC68,-0.056314386427402496,0.0
CDH4,-0.05629171058535576,-0.2404167652130127
SPARCL1,-0.05628456547856331,0.38134270906448364
PHACTR2,-0.05624111741781235,-0.08303286880254745
HERC2P10,-0.05621036887168884,0.04969736933708191
EIF1B,-0.05620082467794418,0.06265021115541458
LSAMP,-0.05607633292675018,0.0003495404962450266
LINC00559,0.05598369613289833,-0.006793729029595852
NALF1,-0.0559484139084816,-0.09640834480524063
MAML2,0.05582798272371292,0.04639524966478348
CGAS,-0.05569252371788025,0.04216372221708298
FUT9,-0.05566643178462982,-0.1519734263420105
WNT3A,-0.055571332573890686,-0.0862850770354271
ADAMTS6,-0.055420882999897,0.112611323595047
CACNA1A,-0.05535218492150307,-0.1419205367565155
SOX1-OT,0.05529473349452019,-0.03692883625626564
TFPI,0.05523641034960747,0.16644783318042755
ZFHX4-AS1,-0.05522090196609497,-0.17818523943424225
SDC4,0.05519545078277588,0.04292149841785431
NRXN1,-0.055164605379104614,-0.2572399377822876
KIF26B,-0.05509960278868675,-0.14820760488510132
LMO3,0.05505121499300003,-0.02213842049241066
ZSCAN31,-0.05500123277306557,0.005555842537432909
CLASP2,0.05499030277132988,-0.11446104198694229
MAB21L2,0.054974623024463654,0.0
IRX2,0.05491626262664795,0.3205246925354004
SGCZ,0.054909102618694305,-0.051462940871715546
CMC2,-0.05482783913612366,0.025133803486824036
PITX2,0.05462222173810005,0.0
BTBD9,-0.05461566895246506,-0.07877428084611893
ECEL1,-0.05450337380170822,0.012235058471560478
EIF4A1,0.05447032302618027,0.056757938116788864
ADAMTS18,0.05440033972263336,0.08698587119579315
SLAIN1,-0.054327331483364105,0.020651087164878845
LINC01505,0.05427202209830284,-0.053256429731845856
LINC02787,0.05426912009716034,0.0
MCC,0.05418180674314499,0.2258470356464386
LINC02091,-0.05412209779024124,0.0
ABHD3,0.053998444229364395,-0.09258711338043213
CASC15,-0.053953688591718674,-0.26586034893989563
CA8,-0.05395130068063736,-0.08749406784772873
IRS3P,-0.05392088368535042,-0.007557313423603773
CCSER1,-0.05386959761381149,-0.2201164811849594
TMX2,-0.05380041152238846,0.04730383679270744
GJD3-1,-0.05369584262371063,0.09065715223550797
PIERCE1,0.05365987867116928,0.12143286317586899
ADAMTSL1,-0.05364841967821121,-0.032372333109378815
SGCE,-0.053631626069545746,-0.001217987621203065
TAGLN,-0.05361407250165939,-0.07257375121116638
GABRG3-AS1,-0.05348973721265793,0.10745057463645935
XRCC5,0.05332479998469353,0.03733854740858078
HMGCS1,0.05322045087814331,-0.07489381730556488
IGFBP3,-0.05319729447364807,-0.08960294723510742
RGS12,-0.053134508430957794,0.007590056397020817
LRRC4C,0.05309642106294632,0.20960886776447296
CCN3,-0.05309188365936279,-0.058136679232120514
DIO3,0.053051143884658813,0.10966147482395172
PRR34,-0.053038135170936584,-0.049027204513549805
MIR4713HG,0.05299465358257294,0.07388389110565186
SLC8A1-AS1,0.05298016965389252,-0.051924772560596466
ALMS1,-0.052933067083358765,0.010410352610051632
LEPR,-0.052881404757499695,-0.03916536271572113
RFX4,-0.05285787582397461,0.12191908061504364
DDX3P1,-0.05228881910443306,0.1084921807050705
DIPK1C,0.052242670208215714,0.12043561041355133
KIRREL2,0.0519489049911499,0.13144099712371826
WLS,0.05194444581866264,0.08059614151716232
EPHB1,0.0519140399992466,0.12991705536842346
CLDN5,-0.05187813565135002,0.09471666067838669
GRAMD1B,0.05181121081113815,0.13075414299964905
MYO3A,-0.05175585672259331,-0.029819628223776817
UNK,-0.05166943743824959,-0.040706343948841095
MAF,-0.05155913904309273,0.04929612949490547
PEG10,-0.05154648423194885,0.2551119327545166
SH3D19-1,0.051493022590875626,0.002073290292173624
S100A11,-0.05145660415291786,0.03312426805496216
TTC6,-0.051365628838539124,0.17946836352348328
NRXN3,-0.05134471505880356,0.052963051944971085
GPX8,-0.05121457576751709,0.001054198481142521
LINC02253,0.05090237781405449,0.054006289690732956
ZNF676,-0.05089978128671646,-0.030254516750574112
SLC24A3,-0.05086430907249451,-0.07984241843223572
SV2C,-0.05086386576294899,-0.04508217051625252
VENTXP1,0.05085684731602669,0.010637844912707806
VAV3,0.05082907900214195,-0.020971376448869705
CASC17,-0.050741471350193024,-0.1256752461194992
TRABD2B,-0.050619326531887054,0.041003137826919556
MCRIP2,-0.0505506694316864,-0.020414916798472404
PADI3,0.05047249048948288,0.0006007197080180049
RANBP17,0.05046197026968002,0.04679179936647415
CDKN1C,-0.050439704209566116,0.12968920171260834
HDAC11-AS1,0.050384216010570526,0.01514897495508194
ENOX1,-0.05015721917152405,-0.145758256316185
SCN2A,0.050126299262046814,-0.1696929931640625
LINC01103,0.05009254068136215,0.034209419041872025
OPRM1,0.05007834732532501,-0.16721180081367493
BRS3,0.050048403441905975,0.0
IGFBPL1,0.049979180097579956,0.08550283312797546
TEX26-AS1,-0.04992946982383728,-0.005456401500850916
GALNT13,0.04984248802065849,-0.06557077914476395
GJA1,-0.049839917570352554,0.1597174108028412
LRP3,0.04973351210355759,0.012109184637665749
ZNF536,-0.04969374090433121,0.1540159285068512
C8B,0.04968773201107979,0.010525231249630451
SPON1,0.04967508465051651,0.33721184730529785
RASSF8,-0.049537114799022675,-0.021692544221878052
TPI1,0.04952472820878029,0.1992497444152832
EIF4A2,-0.049448467791080475,0.049530625343322754
LDLRAD4,-0.049375686794519424,-0.15015462040901184
KLHL41,0.049350108951330185,0.016452839598059654
GJD2,0.049314554780721664,-0.03492089360952377
POU2F2,0.04917522519826889,-0.13042616844177246
BCL2,-0.04907817766070366,0.1548197865486145
CHRM3,-0.04896462336182594,-0.24060161411762238
PRR16,-0.0489397794008255,-0.3557998836040497
CALN1,-0.04893013834953308,-0.11893001943826675
CKB,-0.048919677734375,0.05520268902182579
ZNF804B,-0.04889132082462311,-0.16006028652191162
CRB1,-0.048875804990530014,0.013916181400418282
SFTA3,0.0488738976418972,0.0046783327125012875
RASEF,-0.04877191781997681,0.013830102980136871
MIR7-3HG,0.048707496374845505,-0.021298345178365707
IP6K3,0.04869677871465683,-0.035377081483602524
WDR70,-0.04868152365088463,-0.10381674766540527
FTL,-0.048655927181243896,0.06727465987205505
ADGRL3,0.04844633489847183,0.12248187512159348
CBLB,-0.04840210825204849,-0.033789731562137604
CLSTN2,-0.048273101449012756,-0.198795884847641
FAM242C,0.04817034676671028,-0.014798363670706749
DSCAM-AS1,0.04816756024956703,0.019947215914726257
ARHGAP19-SLIT1,-0.04812537878751755,0.044500481337308884
NKAIN2,-0.048025548458099365,-0.17254190146923065
KCNMA1,0.04799560457468033,-0.17188945412635803
LUZP2,0.04798524081707001,0.12572504580020905
OLIG3,0.047880858182907104,0.05181014537811279
VAMP5,-0.04778601601719856,-0.09793122857809067
ATXN1,-0.04775441437959671,-0.059588946402072906
FIBIN,0.047753408551216125,0.2663605809211731
TAC1,0.04773556813597679,-0.06840836256742477
SPARC,-0.04771387577056885,0.027666306123137474
EGFEM1P,0.04769114777445793,0.18544961512088776
CACNA1E,0.047649189829826355,-0.09571930766105652
GABRA2,0.04764064401388168,-0.10096096247434616
H4C6,0.047640640288591385,-0.007390419952571392
CCL27,-0.04762675613164902,0.008941499516367912
TACSTD2,0.047502726316452026,0.03615085035562515
TNRC6B,-0.04743821173906326,-0.07423441112041473
EPOP,-0.04741908609867096,-0.037981435656547546
LINC02666,0.04739715903997421,0.013889966532588005
NPM1,0.047366805374622345,0.10412563383579254
GRIA3,-0.04724939167499542,0.08630137890577316
PLCE1,-0.0471649244427681,-0.06656374037265778
LGR4,0.047057121992111206,0.21817825734615326
DCDC1,-0.04702164977788925,0.027183908969163895
SUN5,-0.04694056138396263,0.0
ARMC3,-0.04688926041126251,0.12274020910263062
KRT19,-0.0468759685754776,-0.022878337651491165
RPL35AP32,-0.04683567211031914,-0.009381075389683247
SLC22A3,-0.04682070016860962,-0.00021238811314105988
LMCD1-AS1,-0.04677480086684227,0.13571949303150177
EML1,-0.046753257513046265,-0.06322687864303589
LDHB,0.04671168327331543,0.14116615056991577
CNTN4,-0.04669012129306793,-0.22219398617744446
LINC02726,0.046537406742572784,-0.041578710079193115
PPFIA2,-0.046530626714229584,-0.3439107835292816
CACNA1C,0.04646081477403641,-0.050569549202919006
PIWIL1,-0.04644515737891197,-0.004791491664946079
LINC02254,0.0464143306016922,0.07866460084915161
MIAT,0.04638071730732918,-0.1637532114982605
PDZD4,0.04628710821270943,-0.00124721834436059
NEUROG1,-0.0461738184094429,-0.024658948183059692
LINC02539,0.04615987464785576,0.01800704561173916
LINC02864,0.04609734192490578,0.0
SMN2,0.046090349555015564,-0.05973578244447708
BIN2,0.046075522899627686,-0.019258858636021614
KIF5C,-0.046052634716033936,-0.16818243265151978
BASP1-AS1,-0.046043120324611664,-0.2821866273880005
NEUROD6,-0.04601457342505455,-0.11205117404460907
LINC01791,0.045993365347385406,0.05252159386873245
INHBA,-0.04590287804603577,-0.032670922577381134
MAD2L1,-0.04585540294647217,0.06839369982481003
TFF3,-0.04580394923686981,0.03725413605570793
SRRM4,0.0456543043255806,-0.12671519815921783
TACR2,0.045617494732141495,-0.029523393139243126
MYO1D,-0.04555599018931389,-0.12689267098903656
GPR39,-0.04548127204179764,-0.15461240708827972
H2AZ2,-0.045477282255887985,0.07696372270584106
SH3RF2,-0.04543110728263855,-0.002636183984577656
GABRD,0.04541231691837311,0.01745375245809555
WNT7B,0.0453837588429451,0.07172484695911407
MUC17,-0.04533468931913376,-0.02472570165991783
IMMP2L,0.04533114284276962,-0.031367212533950806
RCAN2,-0.045279134064912796,-0.10936689376831055
CALM1,0.045275911688804626,0.1423981487751007
TRHDE,0.04526977241039276,-0.0732797235250473
CRTC1,-0.04518307000398636,-0.0444980189204216
MIR99AHG,-0.04518187791109085,-0.24205729365348816
LRRC9,-0.045032862573862076,0.10332802683115005
CSRP2,0.04501798376441002,0.03856657072901726
CARMIL1,0.04500675946474075,0.09974957257509232
HTRA1,-0.044994547963142395,0.0967111587524414
ALOX15B,-0.044970832765102386,0.0
PAX7,0.04495173320174217,0.06905309855937958
KXD1-AS1,-0.04489680752158165,0.019993342459201813
CHRM3-AS2,-0.0448160395026207,-0.051262304186820984
PUM1,-0.04476112499833107,-0.09417930990457535
TBC1D3I,-0.04473423585295677,-0.03725367411971092
BMAL2-AS1,0.044702671468257904,0.0626746416091919
SLC2A7,-0.04465244337916374,0.0
IQCJ,-0.044341232627630234,0.003026275895535946
KRT17P7,0.04433174431324005,0.0
APOL1,-0.04427645727992058,0.0
DNM2,-0.04418249800801277,-0.04192419350147247
MARCKSL1,0.044178348034620285,0.13156405091285706
SH3RF3,-0.04407031834125519,-0.10294429957866669
CLEC18B,0.044003088027238846,0.004466438665986061
RPS7P4,0.043974313884973526,0.0
WFDC1,0.043949633836746216,0.21907557547092438
MEIS1-AS2,-0.04390890523791313,0.04881960153579712
IFT70A,-0.04383859410881996,0.03979086875915527
KCTD8,-0.04378534108400345,-0.08799178153276443
RPL21P110,-0.04376436024904251,0.0
MPPED1,-0.04376055672764778,-0.07873322069644928
LINC02315,-0.043757691979408264,0.0018851885106414557
SMIM20,-0.04372100532054901,0.06003352999687195
GNG12-AS1,0.04371248185634613,0.002192963846027851
RDM1,-0.04364233464002609,0.004481676034629345
NCF2,-0.043638087809085846,0.017924653366208076
TRMT44,-0.04362458363175392,-0.03529639169573784
BHLHE40,-0.043487269431352615,0.06838349997997284
NR2E3,0.04343562573194504,0.04542488604784012
SYNDIG1,0.04342636093497276,0.13505925238132477
LINC01995,0.04327874630689621,0.025043252855539322
PRKG2,0.04322785139083862,-0.054782021790742874
DIAPH3,-0.04320148378610611,0.016445985063910484
TCF7L1,-0.04318714141845703,0.0911877453327179
GLRA3,0.043129634112119675,-0.03242717683315277
DAPP1,0.043060027062892914,0.0
SEMA3E,0.043056752532720566,-0.08511193096637726
EDIL3,-0.04304683208465576,-0.02806580811738968
MAPK10,-0.04300781711935997,0.14396101236343384
HSD3BP3,-0.042960189282894135,0.0
RCC2-AS1,-0.04293171316385269,0.0
NNAT,0.04287838935852051,0.11622439324855804
EXOC3,-0.04287407174706459,-0.02722250670194626
NHLH1,0.04279303550720215,0.047823287546634674
EFEMP1,-0.04278501123189926,0.16621360182762146
HEMGN,-0.04275935888290405,0.0
STC2,-0.04266464337706566,0.0426548570394516
OTOP1,0.04260820150375366,0.0
BARHL2,0.042557552456855774,0.003208606969565153
UNC79,0.04243781417608261,-0.09897960722446442
PAX5,-0.04238125681877136,0.021971186622977257
FSIP2,-0.042368896305561066,-0.009578939527273178
UCMA-1,-0.04236745089292526,0.0
LINC01659,0.042322590947151184,0.031045814976096153
RDH10-AS1,-0.042309924960136414,-0.0027117962017655373
MOCOS,0.04229867830872536,0.003009580075740814
CXADR,-0.042297057807445526,-0.0407082736492157
LINC02262,0.04228242114186287,0.03729446977376938
ANXA3,-0.04222795367240906,-0.09469856321811676
UST,-0.042223528027534485,-0.040270283818244934
FAM111A,-0.04222235828638077,0.04577292129397392
LINC01950,0.042219486087560654,-0.01010429672896862
PRODH,-0.042192649096250534,0.0025918898172676563
FBN2,-0.04207130894064903,-0.08400286734104156
SPHK1,-0.042064182460308075,-0.17411844432353973
HAPLN1,-0.042032331228256226,-2.8274022042751312e-05
ERFL,-0.04196341335773468,-0.04783026874065399
INF2,0.041870370507240295,-0.00973476842045784
CNTNAP2,0.04177640751004219,-0.2229207158088684
SCHIP1,0.0417763851583004,0.16635249555110931
OMA1,-0.04173252731561661,-0.0031647973228245974
TMEM123,0.0417141392827034,0.06679272651672363
TMT1A,-0.04168862849473953,0.04266317933797836
ADAMTS19-AS1,-0.04159614443778992,-0.07069957256317139
RBM15,-0.041576240211725235,-0.02040211856365204
RORA-2,-0.04155878350138664,-0.08662489056587219
CBLN4,-0.04154760390520096,-0.09238879382610321
GRIK1,-0.041544243693351746,0.09265892952680588
MIA,0.04150203987956047,0.060037191957235336
YAP1,-0.04149344563484192,-0.003904644399881363
TAGLN3,-0.0414770282804966,0.021170955151319504
LHFPL3,0.04145868122577667,0.048834942281246185
LINC02718,0.04144057631492615,0.03750032186508179
LINC01619,-0.04143480956554413,0.03272212669253349
SGO1-AS1,-0.0414254292845726,0.014473971910774708
ADAMTS3,-0.04140167683362961,0.16016021370887756
OLFML3,-0.04138511046767235,0.06400442123413086
DLL3,0.04131564497947693,0.07091356813907623
SEMA6A-AS1,0.04131299629807472,0.06657466292381287
THSD7B,0.04116678610444069,-0.03187330439686775
PLPP3,-0.04115232080221176,0.03751703351736069
SLC2A2,0.0409795306622982,0.0
DTNB-AS1,-0.04095933213829994,0.00031712092459201813
LINC01508,-0.04095013067126274,-0.04897698760032654
LINC02488,-0.0408366397023201,-0.02226622961461544
CKS1B,-0.04080492630600929,0.06997019797563553
LINC02699,-0.04078645631670952,0.0
OAZ3,-0.0406949408352375,0.026607293635606766
NDN,0.04067158326506615,0.12489919364452362
SDHAP2,-0.04058989882469177,0.06956520676612854
GAS5,0.04058385267853737,-0.05349915474653244
OBI1-AS1,0.04055246710777283,0.23567430675029755
LINC01936,-0.04052215814590454,0.005805662367492914
LINC01501,-0.040516823530197144,0.00026585161685943604
STING1,-0.0404864139854908,0.016422200947999954
APCDD1,-0.040360838174819946,0.16279442608356476
CABS1,-0.0403316356241703,0.05002859979867935
LINC02460,0.04021231457591057,0.0
KHDRBS3,-0.04019572585821152,-0.11300517618656158
LINC01749,-0.040160756558179855,0.007426838856190443
LINC00402,0.04014204815030098,0.02699829638004303
NUTM2B,0.04014204815030098,0.03399708867073059
